;time;customer;location
2949;08:17:00;Robert Peterson;fruit
2950;08:17:00;Brandy Woodward;dairy
2951;08:17:00;Catherine Rocha;dairy
2952;08:17:00;Patricia Howard;checkout and leave
2953;08:17:00;Angela Weber;dairy
2954;08:17:00;Jonathan Jacobs;drinks
2955;08:17:00;Robert Cantrell;checkout and leave
2956;08:17:00;Ashley Novak;spices
2957;08:17:00;Miss Tina Bryan;fruit
2958;08:17:00;Melissa Hudson;spices
2959;08:17:00;Jason Payne;drinks
2960;08:17:00;Angela Brown;drinks
2961;08:17:00;Anthony Giles;dairy
2962;08:17:00;Amber Hill;dairy
2963;08:17:00;Rachel Woodward;fruit
2964;08:17:00;Richard Raymond;fruit
2965;08:17:00;Jason King;spices
2966;08:17:00;Vanessa Smith;fruit
2967;08:17:00;David Wallace MD;drinks
2968;08:17:00;Robert Rogers;entrance
2969;08:17:00;Heather Reed;entrance
2970;08:17:00;Heather Owens;entrance
2971;08:17:00;Michael Rogers;entrance
2972;08:17:00;Darrell Kim;entrance
2973;08:17:00;Justin Harmon;entrance
2974;08:17:00;Connie Brown;entrance
2975;08:18:00;Hannah Lawson;spices
2976;08:18:00;Susan Allen;fruit
2977;08:18:00;Stephanie Price;fruit
2978;08:18:00;James Mora;dairy
2979;08:18:00;Juan Erickson;dairy
2980;08:18:00;Jose Phillips;dairy
2981;08:18:00;Natasha Miller;fruit
2982;08:18:00;James Randall;fruit
2983;08:18:00;Patrick Lewis;dairy
2984;08:18:00;Mr. Steven Benitez;fruit
2985;08:18:00;Donald Levine;checkout and leave
2986;08:18:00;Levi Brown;drinks
2987;08:18:00;Kenneth Martinez MD;dairy
2988;08:18:00;Andrea Olson;drinks
2989;08:18:00;Mrs. Kristin Rogers;dairy
2990;08:18:00;Mr. Earl Ayala;checkout and leave
2991;08:18:00;Derek Sullivan;dairy
2992;08:18:00;Joseph Fitzgerald;dairy
2993;08:18:00;Erik Robinson;drinks
2994;08:18:00;Mary Sanchez;dairy
2995;08:18:00;Kathleen Fleming;checkout and leave
2996;08:18:00;Gary Smith;checkout and leave
2997;08:18:00;Amber Rogers;drinks
2998;08:18:00;Isaac Rogers;spices
2999;08:18:00;Deborah Archer;drinks
3000;08:18:00;Lauren Wilcox;fruit
3001;08:18:00;Kenneth Rios;drinks
3002;08:18:00;Megan Smith;dairy
3003;08:18:00;Robert Peterson;fruit
3004;08:18:00;Brandy Woodward;drinks
3005;08:18:00;Catherine Rocha;spices
3006;08:18:00;Angela Weber;spices
3007;08:18:00;Jonathan Jacobs;fruit
3008;08:18:00;Ashley Novak;spices
3009;08:18:00;Miss Tina Bryan;checkout and leave
3010;08:18:00;Melissa Hudson;drinks
3011;08:18:00;Jason Payne;dairy
3012;08:18:00;Angela Brown;dairy
3013;08:18:00;Anthony Giles;fruit
3014;08:18:00;Amber Hill;drinks
3015;08:18:00;Rachel Woodward;checkout and leave
3016;08:18:00;Richard Raymond;spices
3017;08:18:00;Jason King;dairy
3018;08:18:00;Vanessa Smith;drinks
3019;08:18:00;David Wallace MD;dairy
3020;08:18:00;Robert Rogers;drinks
3021;08:18:00;Heather Reed;drinks
3022;08:18:00;Heather Owens;spices
3023;08:18:00;Michael Rogers;spices
3024;08:18:00;Darrell Kim;spices
3025;08:18:00;Justin Harmon;dairy
3026;08:18:00;Connie Brown;drinks
3027;08:18:00;Thomas Mitchell;entrance
3028;08:18:00;Kevin Thomas;entrance
3029;08:18:00;Jasmine Hernandez;entrance
3030;08:18:00;Trevor Webster;entrance
3031;08:19:00;Hannah Lawson;checkout and leave
3032;08:19:00;Susan Allen;checkout and leave
3033;08:19:00;Stephanie Price;spices
3034;08:19:00;James Mora;dairy
3035;08:19:00;Juan Erickson;checkout and leave
3036;08:19:00;Jose Phillips;checkout and leave
3037;08:19:00;Natasha Miller;dairy
3038;08:19:00;James Randall;dairy
3039;08:19:00;Patrick Lewis;fruit
3040;08:19:00;Mr. Steven Benitez;drinks
3041;08:19:00;Levi Brown;dairy
3042;08:19:00;Kenneth Martinez MD;fruit
3043;08:19:00;Andrea Olson;spices
3044;08:19:00;Mrs. Kristin Rogers;dairy
3045;08:19:00;Derek Sullivan;dairy
3046;08:19:00;Joseph Fitzgerald;dairy
3047;08:19:00;Erik Robinson;drinks
3048;08:19:00;Mary Sanchez;checkout and leave
3049;08:19:00;Gary Smith;checkout and leave
3050;08:19:00;Amber Rogers;dairy
3051;08:19:00;Isaac Rogers;dairy
3052;08:19:00;Deborah Archer;checkout and leave
3053;08:19:00;Lauren Wilcox;spices
3054;08:19:00;Kenneth Rios;dairy
3055;08:19:00;Megan Smith;fruit
3056;08:19:00;Robert Peterson;dairy
3057;08:19:00;Brandy Woodward;drinks
3058;08:19:00;Catherine Rocha;fruit
3059;08:19:00;Angela Weber;spices
3060;08:19:00;Jonathan Jacobs;drinks
3061;08:19:00;Ashley Novak;checkout and leave
3062;08:19:00;Melissa Hudson;fruit
3063;08:19:00;Jason Payne;dairy
3064;08:19:00;Angela Brown;checkout and leave
3065;08:19:00;Anthony Giles;drinks
3066;08:19:00;Amber Hill;fruit
3067;08:19:00;Richard Raymond;dairy
3068;08:19:00;Jason King;fruit
3069;08:19:00;Vanessa Smith;checkout and leave
3070;08:19:00;David Wallace MD;dairy
3071;08:19:00;Robert Rogers;fruit
3072;08:19:00;Heather Reed;spices
3073;08:19:00;Heather Owens;dairy
3074;08:19:00;Michael Rogers;fruit
3075;08:19:00;Darrell Kim;checkout and leave
3076;08:19:00;Justin Harmon;drinks
3077;08:19:00;Connie Brown;dairy
3078;08:19:00;Thomas Mitchell;spices
3079;08:19:00;Kevin Thomas;fruit
3080;08:19:00;Jasmine Hernandez;fruit
3081;08:19:00;Trevor Webster;dairy
3082;08:19:00;Lauren Rodriguez;entrance
3083;08:19:00;Matthew Jones;entrance
3084;08:19:00;Catherine Jones;entrance
3085;08:19:00;Jimmy Costa;entrance
3086;08:19:00;Laura Castillo;entrance
3087;08:20:00;Susan Allen;checkout and leave
3088;08:20:00;Stephanie Price;fruit
3089;08:20:00;James Mora;drinks
3090;08:20:00;Jose Phillips;checkout and leave
3091;08:20:00;Natasha Miller;checkout and leave
3092;08:20:00;James Randall;drinks
3093;08:20:00;Patrick Lewis;fruit
3094;08:20:00;Mr. Steven Benitez;spices
3095;08:20:00;Levi Brown;fruit
3096;08:20:00;Kenneth Martinez MD;drinks
3097;08:20:00;Andrea Olson;fruit
3098;08:20:00;Mrs. Kristin Rogers;drinks
3099;08:20:00;Derek Sullivan;drinks
3100;08:20:00;Joseph Fitzgerald;fruit
3101;08:20:00;Erik Robinson;fruit
3102;08:20:00;Gary Smith;checkout and leave
3103;08:20:00;Amber Rogers;fruit
3104;08:20:00;Isaac Rogers;fruit
3105;08:20:00;Lauren Wilcox;checkout and leave
3106;08:20:00;Kenneth Rios;dairy
3107;08:20:00;Megan Smith;checkout and leave
3108;08:20:00;Robert Peterson;drinks
3109;08:20:00;Brandy Woodward;dairy
3110;08:20:00;Catherine Rocha;spices
3111;08:20:00;Angela Weber;dairy
3112;08:20:00;Jonathan Jacobs;dairy
3113;08:20:00;Melissa Hudson;fruit
3114;08:20:00;Jason Payne;drinks
3115;08:20:00;Anthony Giles;spices
3116;08:20:00;Amber Hill;spices
3117;08:20:00;Richard Raymond;dairy
3118;08:20:00;Jason King;fruit
3119;08:20:00;David Wallace MD;drinks
3120;08:20:00;Robert Rogers;checkout and leave
3121;08:20:00;Heather Reed;fruit
3122;08:20:00;Heather Owens;fruit
3123;08:20:00;Michael Rogers;spices
3124;08:20:00;Justin Harmon;dairy
3125;08:20:00;Connie Brown;dairy
3126;08:20:00;Thomas Mitchell;dairy
3127;08:20:00;Kevin Thomas;fruit
3128;08:20:00;Jasmine Hernandez;fruit
3129;08:20:00;Trevor Webster;drinks
3130;08:20:00;Lauren Rodriguez;dairy
3131;08:20:00;Matthew Jones;dairy
3132;08:20:00;Catherine Jones;spices
3133;08:20:00;Jimmy Costa;dairy
3134;08:20:00;Laura Castillo;drinks
3135;08:20:00;Derek Macias;entrance
3136;08:20:00;Lawrence Wood;entrance
3137;08:20:00;Blake Smith;entrance
3138;08:20:00;Kevin Roberts;entrance
3139;08:20:00;Mr. Nathan Jones Jr.;entrance
3140;08:21:00;Stephanie Price;drinks
3141;08:21:00;James Mora;spices
3142;08:21:00;Natasha Miller;checkout and leave
3143;08:21:00;James Randall;spices
3144;08:21:00;Patrick Lewis;dairy
3145;08:21:00;Mr. Steven Benitez;drinks
3146;08:21:00;Levi Brown;drinks
3147;08:21:00;Kenneth Martinez MD;checkout and leave
3148;08:21:00;Andrea Olson;dairy
3149;08:21:00;Mrs. Kristin Rogers;checkout and leave
3150;08:21:00;Derek Sullivan;dairy
3151;08:21:00;Joseph Fitzgerald;dairy
3152;08:21:00;Erik Robinson;dairy
3153;08:21:00;Amber Rogers;fruit
3154;08:21:00;Isaac Rogers;checkout and leave
3155;08:21:00;Kenneth Rios;checkout and leave
3156;08:21:00;Robert Peterson;spices
3157;08:21:00;Brandy Woodward;drinks
3158;08:21:00;Catherine Rocha;fruit
3159;08:21:00;Angela Weber;dairy
3160;08:21:00;Jonathan Jacobs;checkout and leave
3161;08:21:00;Melissa Hudson;spices
3162;08:21:00;Jason Payne;dairy
3163;08:21:00;Anthony Giles;drinks
3164;08:21:00;Amber Hill;spices
3165;08:21:00;Richard Raymond;fruit
3166;08:21:00;Jason King;spices
3167;08:21:00;David Wallace MD;dairy
3168;08:21:00;Heather Reed;fruit
3169;08:21:00;Heather Owens;dairy
3170;08:21:00;Michael Rogers;dairy
3171;08:21:00;Justin Harmon;dairy
3172;08:21:00;Connie Brown;dairy
3173;08:21:00;Thomas Mitchell;spices
3174;08:21:00;Kevin Thomas;drinks
3175;08:21:00;Jasmine Hernandez;fruit
3176;08:21:00;Trevor Webster;dairy
3177;08:21:00;Lauren Rodriguez;fruit
3178;08:21:00;Matthew Jones;dairy
3179;08:21:00;Catherine Jones;dairy
3180;08:21:00;Jimmy Costa;drinks
3181;08:21:00;Laura Castillo;fruit
3182;08:21:00;Derek Macias;drinks
3183;08:21:00;Lawrence Wood;dairy
3184;08:21:00;Blake Smith;fruit
3185;08:21:00;Kevin Roberts;spices
3186;08:21:00;Mr. Nathan Jones Jr.;drinks
3187;08:21:00;Chad Morales;entrance
3188;08:21:00;Jennifer Evans;entrance
3189;08:21:00;Jeffrey Taylor;entrance
3190;08:21:00;Jeffrey Manning;entrance
3191;08:21:00;Dustin Castaneda;entrance
3192;08:21:00;Amanda Williams;entrance
3193;08:21:00;Sarah Brown;entrance
3194;08:21:00;Matthew Sharp;entrance
3195;08:21:00;Kevin Jimenez;entrance
3196;08:21:00;Kayla Ford;entrance
3197;08:21:00;Heather Howard;entrance
3198;08:21:00;Robert Fisher;entrance
3199;08:21:00;Donna Klein;entrance
3200;08:21:00;Matthew Vaughn;entrance
3201;08:22:00;Stephanie Price;fruit
3202;08:22:00;James Mora;fruit
3203;08:22:00;James Randall;fruit
3204;08:22:00;Patrick Lewis;dairy
3205;08:22:00;Mr. Steven Benitez;dairy
3206;08:22:00;Levi Brown;dairy
3207;08:22:00;Andrea Olson;drinks
3208;08:22:00;Derek Sullivan;dairy
3209;08:22:00;Joseph Fitzgerald;dairy
3210;08:22:00;Erik Robinson;fruit
3211;08:22:00;Amber Rogers;drinks
3212;08:22:00;Kenneth Rios;checkout and leave
3213;08:22:00;Robert Peterson;dairy
3214;08:22:00;Brandy Woodward;checkout and leave
3215;08:22:00;Catherine Rocha;spices
3216;08:22:00;Angela Weber;dairy
3217;08:22:00;Melissa Hudson;checkout and leave
3218;08:22:00;Jason Payne;dairy
3219;08:22:00;Anthony Giles;dairy
3220;08:22:00;Amber Hill;dairy
3221;08:22:00;Richard Raymond;fruit
3222;08:22:00;Jason King;checkout and leave
3223;08:22:00;David Wallace MD;fruit
3224;08:22:00;Heather Reed;checkout and leave
3225;08:22:00;Heather Owens;drinks
3226;08:22:00;Michael Rogers;drinks
3227;08:22:00;Justin Harmon;dairy
3228;08:22:00;Connie Brown;drinks
3229;08:22:00;Thomas Mitchell;checkout and leave
3230;08:22:00;Kevin Thomas;dairy
3231;08:22:00;Jasmine Hernandez;fruit
3232;08:22:00;Trevor Webster;fruit
3233;08:22:00;Lauren Rodriguez;drinks
3234;08:22:00;Matthew Jones;checkout and leave
3235;08:22:00;Catherine Jones;drinks
3236;08:22:00;Jimmy Costa;dairy
3237;08:22:00;Laura Castillo;fruit
3238;08:22:00;Derek Macias;dairy
3239;08:22:00;Lawrence Wood;checkout and leave
3240;08:22:00;Blake Smith;spices
3241;08:22:00;Kevin Roberts;spices
3242;08:22:00;Mr. Nathan Jones Jr.;checkout and leave
3243;08:22:00;Chad Morales;dairy
3244;08:22:00;Jennifer Evans;dairy
3245;08:22:00;Jeffrey Taylor;spices
3246;08:22:00;Jeffrey Manning;spices
3247;08:22:00;Dustin Castaneda;dairy
3248;08:22:00;Amanda Williams;drinks
3249;08:22:00;Sarah Brown;drinks
3250;08:22:00;Matthew Sharp;spices
3251;08:22:00;Kevin Jimenez;spices
3252;08:22:00;Kayla Ford;drinks
3253;08:22:00;Heather Howard;spices
3254;08:22:00;Robert Fisher;drinks
3255;08:22:00;Donna Klein;spices
3256;08:22:00;Matthew Vaughn;dairy
3257;08:22:00;Donna Bowen;entrance
3258;08:22:00;Christopher Mann;entrance
3259;08:22:00;Mr. John Ramirez DVM;entrance
3260;08:22:00;Malik Bates;entrance
3261;08:22:00;Curtis Weeks;entrance
3262;08:22:00;Edward Bennett;entrance
3263;08:22:00;Steven Patel;entrance
3264;08:22:00;Tammy Mueller;entrance
3265;08:22:00;Peter Peterson;entrance
3266;08:23:00;Stephanie Price;checkout and leave
3267;08:23:00;James Mora;drinks
3268;08:23:00;James Randall;fruit
3269;08:23:00;Patrick Lewis;drinks
3270;08:23:00;Mr. Steven Benitez;dairy
3271;08:23:00;Levi Brown;spices
3272;08:23:00;Andrea Olson;dairy
3273;08:23:00;Derek Sullivan;fruit
3274;08:23:00;Joseph Fitzgerald;dairy
3275;08:23:00;Erik Robinson;fruit
3276;08:23:00;Amber Rogers;fruit
3277;08:23:00;Robert Peterson;dairy
3278;08:23:00;Catherine Rocha;spices
3279;08:23:00;Angela Weber;dairy
3280;08:23:00;Jason Payne;drinks
3281;08:23:00;Anthony Giles;drinks
3282;08:23:00;Amber Hill;dairy
3283;08:23:00;Richard Raymond;spices
3284;08:23:00;David Wallace MD;dairy
3285;08:23:00;Heather Owens;checkout and leave
3286;08:23:00;Michael Rogers;dairy
3287;08:23:00;Justin Harmon;drinks
3288;08:23:00;Connie Brown;dairy
3289;08:23:00;Kevin Thomas;dairy
3290;08:23:00;Jasmine Hernandez;fruit
3291;08:23:00;Trevor Webster;dairy
3292;08:23:00;Lauren Rodriguez;checkout and leave
3293;08:23:00;Catherine Jones;dairy
3294;08:23:00;Jimmy Costa;fruit
3295;08:23:00;Laura Castillo;drinks
3296;08:23:00;Derek Macias;checkout and leave
3297;08:23:00;Blake Smith;dairy
3298;08:23:00;Kevin Roberts;drinks
3299;08:23:00;Chad Morales;spices
3300;08:23:00;Jennifer Evans;fruit
3301;08:23:00;Jeffrey Taylor;drinks
3302;08:23:00;Jeffrey Manning;fruit
3303;08:23:00;Dustin Castaneda;drinks
3304;08:23:00;Amanda Williams;checkout and leave
3305;08:23:00;Sarah Brown;drinks
3306;08:23:00;Matthew Sharp;dairy
3307;08:23:00;Kevin Jimenez;fruit
3308;08:23:00;Kayla Ford;drinks
3309;08:23:00;Heather Howard;dairy
3310;08:23:00;Robert Fisher;drinks
3311;08:23:00;Donna Klein;spices
3312;08:23:00;Matthew Vaughn;dairy
3313;08:23:00;Donna Bowen;dairy
3314;08:23:00;Christopher Mann;drinks
3315;08:23:00;Mr. John Ramirez DVM;dairy
3316;08:23:00;Malik Bates;drinks
3317;08:23:00;Curtis Weeks;dairy
3318;08:23:00;Edward Bennett;fruit
3319;08:23:00;Steven Patel;drinks
3320;08:23:00;Tammy Mueller;spices
3321;08:23:00;Peter Peterson;dairy
3322;08:23:00;Jennifer Norton;entrance
3323;08:23:00;Julia Dunn;entrance
3324;08:23:00;Shannon Taylor DDS;entrance
3325;08:24:00;James Mora;drinks
3326;08:24:00;James Randall;fruit
3327;08:24:00;Patrick Lewis;checkout and leave
3328;08:24:00;Mr. Steven Benitez;fruit
3329;08:24:00;Levi Brown;dairy
3330;08:24:00;Andrea Olson;drinks
3331;08:24:00;Derek Sullivan;fruit
3332;08:24:00;Joseph Fitzgerald;fruit
3333;08:24:00;Erik Robinson;spices
3334;08:24:00;Amber Rogers;checkout and leave
3335;08:24:00;Robert Peterson;fruit
3336;08:24:00;Catherine Rocha;dairy
3337;08:24:00;Angela Weber;drinks
3338;08:24:00;Jason Payne;fruit
3339;08:24:00;Anthony Giles;drinks
3340;08:24:00;Amber Hill;dairy
3341;08:24:00;Richard Raymond;fruit
3342;08:24:00;David Wallace MD;drinks
3343;08:24:00;Michael Rogers;fruit
3344;08:24:00;Justin Harmon;fruit
3345;08:24:00;Connie Brown;drinks
3346;08:24:00;Kevin Thomas;dairy
3347;08:24:00;Jasmine Hernandez;drinks
3348;08:24:00;Trevor Webster;drinks
3349;08:24:00;Catherine Jones;drinks
3350;08:24:00;Jimmy Costa;checkout and leave
3351;08:24:00;Laura Castillo;fruit
3352;08:24:00;Blake Smith;dairy
3353;08:24:00;Kevin Roberts;drinks
3354;08:24:00;Chad Morales;dairy
3355;08:24:00;Jennifer Evans;fruit
3356;08:24:00;Jeffrey Taylor;fruit
3357;08:24:00;Jeffrey Manning;fruit
3358;08:24:00;Dustin Castaneda;fruit
3359;08:24:00;Sarah Brown;dairy
3360;08:24:00;Matthew Sharp;dairy
3361;08:24:00;Kevin Jimenez;fruit
3362;08:24:00;Kayla Ford;spices
3363;08:24:00;Heather Howard;fruit
3364;08:24:00;Robert Fisher;checkout and leave
3365;08:24:00;Donna Klein;drinks
3366;08:24:00;Matthew Vaughn;fruit
3367;08:24:00;Donna Bowen;checkout and leave
3368;08:24:00;Christopher Mann;fruit
3369;08:24:00;Mr. John Ramirez DVM;fruit
3370;08:24:00;Malik Bates;dairy
3371;08:24:00;Curtis Weeks;fruit
3372;08:24:00;Edward Bennett;spices
3373;08:24:00;Steven Patel;fruit
3374;08:24:00;Tammy Mueller;drinks
3375;08:24:00;Peter Peterson;dairy
3376;08:24:00;Jennifer Norton;dairy
3377;08:24:00;Julia Dunn;spices
3378;08:24:00;Shannon Taylor DDS;spices
3379;08:24:00;Anthony Burns;entrance
3380;08:24:00;Mary Miller;entrance
3381;08:24:00;Michael Maxwell;entrance
3382;08:24:00;Sarah Osborne;entrance
3383;08:24:00;Melissa Scott;entrance
3384;08:24:00;Linda Casey;entrance
3385;08:24:00;Michael Martin;entrance
3386;08:25:00;James Mora;drinks
3387;08:25:00;James Randall;drinks
3388;08:25:00;Mr. Steven Benitez;fruit
3389;08:25:00;Levi Brown;dairy
3390;08:25:00;Andrea Olson;checkout and leave
3391;08:25:00;Derek Sullivan;fruit
3392;08:25:00;Joseph Fitzgerald;checkout and leave
3393;08:25:00;Erik Robinson;dairy
3394;08:25:00;Robert Peterson;dairy
3395;08:25:00;Catherine Rocha;drinks
3396;08:25:00;Angela Weber;fruit
3397;08:25:00;Jason Payne;drinks
3398;08:25:00;Anthony Giles;spices
3399;08:25:00;Amber Hill;dairy
3400;08:25:00;Richard Raymond;dairy
3401;08:25:00;David Wallace MD;fruit
3402;08:25:00;Michael Rogers;dairy
3403;08:25:00;Justin Harmon;fruit
3404;08:25:00;Connie Brown;fruit
3405;08:25:00;Kevin Thomas;dairy
3406;08:25:00;Jasmine Hernandez;drinks
3407;08:25:00;Trevor Webster;dairy
3408;08:25:00;Catherine Jones;drinks
3409;08:25:00;Laura Castillo;fruit
3410;08:25:00;Blake Smith;dairy
3411;08:25:00;Kevin Roberts;dairy
3412;08:25:00;Chad Morales;dairy
3413;08:25:00;Jennifer Evans;dairy
3414;08:25:00;Jeffrey Taylor;dairy
3415;08:25:00;Jeffrey Manning;dairy
3416;08:25:00;Dustin Castaneda;fruit
3417;08:25:00;Sarah Brown;fruit
3418;08:25:00;Matthew Sharp;checkout and leave
3419;08:25:00;Kevin Jimenez;dairy
3420;08:25:00;Kayla Ford;drinks
3421;08:25:00;Heather Howard;drinks
3422;08:25:00;Donna Klein;drinks
3423;08:25:00;Matthew Vaughn;spices
3424;08:25:00;Christopher Mann;fruit
3425;08:25:00;Mr. John Ramirez DVM;dairy
3426;08:25:00;Malik Bates;dairy
3427;08:25:00;Curtis Weeks;drinks
3428;08:25:00;Edward Bennett;fruit
3429;08:25:00;Steven Patel;spices
3430;08:25:00;Tammy Mueller;dairy
3431;08:25:00;Peter Peterson;dairy
3432;08:25:00;Jennifer Norton;dairy
3433;08:25:00;Julia Dunn;fruit
3434;08:25:00;Shannon Taylor DDS;dairy
3435;08:25:00;Anthony Burns;spices
3436;08:25:00;Mary Miller;dairy
3437;08:25:00;Michael Maxwell;dairy
3438;08:25:00;Sarah Osborne;fruit
3439;08:25:00;Melissa Scott;dairy
3440;08:25:00;Linda Casey;dairy
3441;08:25:00;Michael Martin;drinks
3442;08:25:00;Michael Hughes;entrance
3443;08:25:00;Amanda Morrow;entrance
3444;08:25:00;Dana Thomas;entrance
3445;08:25:00;Mr. Melvin Moore MD;entrance
3446;08:26:00;James Mora;spices
3447;08:26:00;James Randall;dairy
3448;08:26:00;Mr. Steven Benitez;fruit
3449;08:26:00;Levi Brown;drinks
3450;08:26:00;Derek Sullivan;checkout and leave
3451;08:26:00;Erik Robinson;checkout and leave
3452;08:26:00;Robert Peterson;dairy
3453;08:26:00;Catherine Rocha;dairy
3454;08:26:00;Angela Weber;dairy
3455;08:26:00;Jason Payne;fruit
3456;08:26:00;Anthony Giles;checkout and leave
3457;08:26:00;Amber Hill;fruit
3458;08:26:00;Richard Raymond;dairy
3459;08:26:00;David Wallace MD;dairy
3460;08:26:00;Michael Rogers;dairy
3461;08:26:00;Justin Harmon;checkout and leave
3462;08:26:00;Connie Brown;checkout and leave
3463;08:26:00;Kevin Thomas;fruit
3464;08:26:00;Jasmine Hernandez;drinks
3465;08:26:00;Trevor Webster;dairy
3466;08:26:00;Catherine Jones;dairy
3467;08:26:00;Laura Castillo;checkout and leave
3468;08:26:00;Blake Smith;fruit
3469;08:26:00;Kevin Roberts;dairy
3470;08:26:00;Chad Morales;fruit
3471;08:26:00;Jennifer Evans;checkout and leave
3472;08:26:00;Jeffrey Taylor;drinks
3473;08:26:00;Jeffrey Manning;dairy
3474;08:26:00;Dustin Castaneda;drinks
3475;08:26:00;Sarah Brown;fruit
3476;08:26:00;Kevin Jimenez;drinks
3477;08:26:00;Kayla Ford;checkout and leave
3478;08:26:00;Heather Howard;drinks
3479;08:26:00;Donna Klein;drinks
3480;08:26:00;Matthew Vaughn;drinks
3481;08:26:00;Christopher Mann;fruit
3482;08:26:00;Mr. John Ramirez DVM;drinks
3483;08:26:00;Malik Bates;drinks
3484;08:26:00;Curtis Weeks;spices
3485;08:26:00;Edward Bennett;drinks
3486;08:26:00;Steven Patel;drinks
3487;08:26:00;Tammy Mueller;drinks
3488;08:26:00;Peter Peterson;dairy
3489;08:26:00;Jennifer Norton;drinks
3490;08:26:00;Julia Dunn;dairy
3491;08:26:00;Shannon Taylor DDS;fruit
3492;08:26:00;Anthony Burns;spices
3493;08:26:00;Mary Miller;dairy
3494;08:26:00;Michael Maxwell;checkout and leave
3495;08:26:00;Sarah Osborne;drinks
3496;08:26:00;Melissa Scott;dairy
3497;08:26:00;Linda Casey;spices
3498;08:26:00;Michael Martin;checkout and leave
3499;08:26:00;Michael Hughes;dairy
3500;08:26:00;Amanda Morrow;fruit
3501;08:26:00;Dana Thomas;spices
3502;08:26:00;Mr. Melvin Moore MD;fruit
3503;08:26:00;Amber Gardner;entrance
3504;08:26:00;Lisa Ferrell;entrance
3505;08:26:00;Benjamin Castro;entrance
3506;08:26:00;Karen Miller;entrance
3507;08:26:00;Randy Berg;entrance
3508;08:26:00;Peter Shaffer;entrance
3509;08:26:00;Nicole Oliver;entrance
3510;08:26:00;Katie Curtis;entrance
3511;08:27:00;James Mora;drinks
3512;08:27:00;James Randall;drinks
3513;08:27:00;Mr. Steven Benitez;drinks
3514;08:27:00;Levi Brown;dairy
3515;08:27:00;Erik Robinson;checkout and leave
3516;08:27:00;Robert Peterson;dairy
3517;08:27:00;Catherine Rocha;dairy
3518;08:27:00;Angela Weber;checkout and leave
3519;08:27:00;Jason Payne;fruit
3520;08:27:00;Amber Hill;dairy
3521;08:27:00;Richard Raymond;dairy
3522;08:27:00;David Wallace MD;dairy
3523;08:27:00;Michael Rogers;fruit
3524;08:27:00;Connie Brown;checkout and leave
3525;08:27:00;Kevin Thomas;drinks
3526;08:27:00;Jasmine Hernandez;checkout and leave
3527;08:27:00;Trevor Webster;dairy
3528;08:27:00;Catherine Jones;dairy
3529;08:27:00;Blake Smith;dairy
3530;08:27:00;Kevin Roberts;dairy
3531;08:27:00;Chad Morales;fruit
3532;08:27:00;Jeffrey Taylor;dairy
3533;08:27:00;Jeffrey Manning;fruit
3534;08:27:00;Dustin Castaneda;drinks
3535;08:27:00;Sarah Brown;spices
3536;08:27:00;Kevin Jimenez;fruit
3537;08:27:00;Heather Howard;checkout and leave
3538;08:27:00;Donna Klein;dairy
3539;08:27:00;Matthew Vaughn;fruit
3540;08:27:00;Christopher Mann;fruit
3541;08:27:00;Mr. John Ramirez DVM;spices
3542;08:27:00;Malik Bates;spices
3543;08:27:00;Curtis Weeks;drinks
3544;08:27:00;Edward Bennett;checkout and leave
3545;08:27:00;Steven Patel;dairy
3546;08:27:00;Tammy Mueller;checkout and leave
3547;08:27:00;Peter Peterson;drinks
3548;08:27:00;Jennifer Norton;spices
3549;08:27:00;Julia Dunn;dairy
3550;08:27:00;Shannon Taylor DDS;dairy
3551;08:27:00;Anthony Burns;checkout and leave
3552;08:27:00;Mary Miller;fruit
3553;08:27:00;Sarah Osborne;fruit
3554;08:27:00;Melissa Scott;dairy
3555;08:27:00;Linda Casey;spices
3556;08:27:00;Michael Hughes;dairy
3557;08:27:00;Amanda Morrow;dairy
3558;08:27:00;Dana Thomas;dairy
3559;08:27:00;Mr. Melvin Moore MD;fruit
3560;08:27:00;Amber Gardner;fruit
3561;08:27:00;Lisa Ferrell;spices
3562;08:27:00;Benjamin Castro;dairy
3563;08:27:00;Karen Miller;dairy
3564;08:27:00;Randy Berg;dairy
3565;08:27:00;Peter Shaffer;drinks
3566;08:27:00;Nicole Oliver;dairy
3567;08:27:00;Katie Curtis;drinks
3568;08:27:00;Colin Nelson MD;entrance
3569;08:27:00;Adam Collins;entrance
3570;08:27:00;Natalie Cordova;entrance
3571;08:27:00;Robert Caldwell;entrance
3572;08:27:00;Jake Walker;entrance
3573;08:27:00;John Miller;entrance
3574;08:27:00;Christopher Nash;entrance
3575;08:27:00;Dawn Vance;entrance
3576;08:28:00;James Mora;fruit
3577;08:28:00;James Randall;fruit
3578;08:28:00;Mr. Steven Benitez;drinks
3579;08:28:00;Levi Brown;drinks
3580;08:28:00;Robert Peterson;drinks
3581;08:28:00;Catherine Rocha;fruit
3582;08:28:00;Jason Payne;fruit
3583;08:28:00;Amber Hill;dairy
3584;08:28:00;Richard Raymond;spices
3585;08:28:00;David Wallace MD;fruit
3586;08:28:00;Michael Rogers;spices
3587;08:28:00;Kevin Thomas;drinks
3588;08:28:00;Trevor Webster;drinks
3589;08:28:00;Catherine Jones;fruit
3590;08:28:00;Blake Smith;drinks
3591;08:28:00;Kevin Roberts;dairy
3592;08:28:00;Chad Morales;dairy
3593;08:28:00;Jeffrey Taylor;dairy
