;time;customer;location
4836;08:42:00;Tracey Lopez;dairy
4837;08:42:00;Brandon Gilbert;spices
4838;08:42:00;Nicole Spence;dairy
4839;08:42:00;Norma Oconnor;dairy
4840;08:42:00;Jason Bennett;spices
4841;08:42:00;Emily Nguyen;entrance
4842;08:42:00;Joseph Key;entrance
4843;08:42:00;Felicia Williams;entrance
4844;08:42:00;Timothy Vang;entrance
4845;08:42:00;Laura Walker;entrance
4846;08:42:00;Tammy Horne;entrance
4847;08:42:00;Richard Barrett;entrance
4848;08:43:00;Brittney Armstrong;dairy
4849;08:43:00;Jennifer Prince;spices
4850;08:43:00;Sara Hansen;dairy
4851;08:43:00;Joshua Davis;dairy
4852;08:43:00;Matthew Fernandez;spices
4853;08:43:00;Amber Diaz;dairy
4854;08:43:00;Morgan Gomez;spices
4855;08:43:00;Vincent White;drinks
4856;08:43:00;Lucas Oconnell;dairy
4857;08:43:00;John Bishop;spices
4858;08:43:00;Scott Martin;fruit
4859;08:43:00;Andrea Dudley;checkout and leave
4860;08:43:00;Allison Chavez;dairy
4861;08:43:00;Krystal Baldwin;dairy
4862;08:43:00;Eugene Meyers;checkout and leave
4863;08:43:00;Lindsey Garcia;fruit
4864;08:43:00;John Phillips;drinks
4865;08:43:00;Virginia Duran;fruit
4866;08:43:00;Daniel Johnson;drinks
4867;08:43:00;Anna Smith;spices
4868;08:43:00;Melissa Hanson;dairy
4869;08:43:00;Michael Murphy;dairy
4870;08:43:00;Kimberly Wong;dairy
4871;08:43:00;Shane Lopez;checkout and leave
4872;08:43:00;Edward Lewis;spices
4873;08:43:00;Greg Hutchinson;fruit
4874;08:43:00;Mary Boyd;fruit
4875;08:43:00;Tamara Flores;dairy
4876;08:43:00;Michael Perkins;checkout and leave
4877;08:43:00;Danielle Daniel;spices
4878;08:43:00;Chloe Ryan;checkout and leave
4879;08:43:00;Kaitlin Hall;checkout and leave
4880;08:43:00;Megan Benjamin;drinks
4881;08:43:00;George Austin;dairy
4882;08:43:00;Kevin King;dairy
4883;08:43:00;Gerald Reese;checkout and leave
4884;08:43:00;Terri Matthews;dairy
4885;08:43:00;Kenneth Johnson;drinks
4886;08:43:00;Gary Ramirez;dairy
4887;08:43:00;Danielle Goodman;drinks
4888;08:43:00;Patricia Jennings;spices
4889;08:43:00;Sarah Bush;dairy
4890;08:43:00;Teresa Webb;checkout and leave
4891;08:43:00;Catherine Chase;checkout and leave
4892;08:43:00;Paul Cabrera;dairy
4893;08:43:00;Nancy Jensen;fruit
4894;08:43:00;Erin Delgado;spices
4895;08:43:00;Casey Wu;checkout and leave
4896;08:43:00;Kevin Banks;dairy
4897;08:43:00;Tracey Lopez;checkout and leave
4898;08:43:00;Brandon Gilbert;dairy
4899;08:43:00;Nicole Spence;fruit
4900;08:43:00;Norma Oconnor;dairy
4901;08:43:00;Jason Bennett;drinks
4902;08:43:00;Emily Nguyen;drinks
4903;08:43:00;Joseph Key;dairy
4904;08:43:00;Felicia Williams;spices
4905;08:43:00;Timothy Vang;fruit
4906;08:43:00;Laura Walker;fruit
4907;08:43:00;Tammy Horne;spices
4908;08:43:00;Richard Barrett;drinks
4909;08:43:00;Jill Hill;entrance
4910;08:43:00;Wayne James;entrance
4911;08:43:00;Ronald Thompson;entrance
4912;08:43:00;Paul Brown;entrance
4913;08:43:00;Carrie Cherry;entrance
4914;08:43:00;Rebecca Kennedy;entrance
4915;08:43:00;Patricia Reed;entrance
4916;08:44:00;Brittney Armstrong;fruit
4917;08:44:00;Jennifer Prince;dairy
4918;08:44:00;Sara Hansen;fruit
4919;08:44:00;Joshua Davis;drinks
4920;08:44:00;Matthew Fernandez;dairy
4921;08:44:00;Amber Diaz;dairy
4922;08:44:00;Morgan Gomez;dairy
4923;08:44:00;Vincent White;drinks
4924;08:44:00;Lucas Oconnell;dairy
4925;08:44:00;John Bishop;spices
4926;08:44:00;Scott Martin;fruit
4927;08:44:00;Allison Chavez;dairy
4928;08:44:00;Krystal Baldwin;dairy
4929;08:44:00;Lindsey Garcia;spices
4930;08:44:00;John Phillips;drinks
4931;08:44:00;Virginia Duran;drinks
4932;08:44:00;Daniel Johnson;fruit
4933;08:44:00;Anna Smith;dairy
4934;08:44:00;Melissa Hanson;fruit
4935;08:44:00;Michael Murphy;fruit
4936;08:44:00;Kimberly Wong;dairy
4937;08:44:00;Edward Lewis;fruit
4938;08:44:00;Greg Hutchinson;fruit
4939;08:44:00;Mary Boyd;drinks
4940;08:44:00;Tamara Flores;spices
4941;08:44:00;Danielle Daniel;drinks
4942;08:44:00;Kaitlin Hall;checkout and leave
4943;08:44:00;Megan Benjamin;fruit
4944;08:44:00;George Austin;fruit
4945;08:44:00;Kevin King;spices
4946;08:44:00;Terri Matthews;checkout and leave
4947;08:44:00;Kenneth Johnson;dairy
4948;08:44:00;Gary Ramirez;fruit
4949;08:44:00;Danielle Goodman;dairy
4950;08:44:00;Patricia Jennings;fruit
4951;08:44:00;Sarah Bush;dairy
4952;08:44:00;Catherine Chase;checkout and leave
4953;08:44:00;Paul Cabrera;fruit
4954;08:44:00;Nancy Jensen;fruit
4955;08:44:00;Erin Delgado;dairy
4956;08:44:00;Kevin Banks;drinks
4957;08:44:00;Brandon Gilbert;spices
4958;08:44:00;Nicole Spence;dairy
4959;08:44:00;Norma Oconnor;drinks
4960;08:44:00;Jason Bennett;checkout and leave
4961;08:44:00;Emily Nguyen;drinks
4962;08:44:00;Joseph Key;dairy
4963;08:44:00;Felicia Williams;dairy
4964;08:44:00;Timothy Vang;dairy
4965;08:44:00;Laura Walker;dairy
4966;08:44:00;Tammy Horne;dairy
4967;08:44:00;Richard Barrett;fruit
4968;08:44:00;Jill Hill;dairy
4969;08:44:00;Wayne James;spices
4970;08:44:00;Ronald Thompson;spices
4971;08:44:00;Paul Brown;dairy
4972;08:44:00;Carrie Cherry;drinks
4973;08:44:00;Rebecca Kennedy;spices
4974;08:44:00;Patricia Reed;spices
4975;08:44:00;Natasha Tate;entrance
4976;08:44:00;Karen Chen;entrance
4977;08:44:00;Natasha Gardner;entrance
4978;08:45:00;Brittney Armstrong;dairy
4979;08:45:00;Jennifer Prince;spices
4980;08:45:00;Sara Hansen;dairy
4981;08:45:00;Joshua Davis;checkout and leave
4982;08:45:00;Matthew Fernandez;checkout and leave
4983;08:45:00;Amber Diaz;drinks
4984;08:45:00;Morgan Gomez;fruit
4985;08:45:00;Vincent White;checkout and leave
4986;08:45:00;Lucas Oconnell;dairy
4987;08:45:00;John Bishop;dairy
4988;08:45:00;Scott Martin;drinks
4989;08:45:00;Allison Chavez;dairy
4990;08:45:00;Krystal Baldwin;dairy
4991;08:45:00;Lindsey Garcia;dairy
4992;08:45:00;John Phillips;drinks
4993;08:45:00;Virginia Duran;fruit
4994;08:45:00;Daniel Johnson;dairy
4995;08:45:00;Anna Smith;fruit
4996;08:45:00;Melissa Hanson;drinks
4997;08:45:00;Michael Murphy;checkout and leave
4998;08:45:00;Kimberly Wong;dairy
4999;08:45:00;Edward Lewis;dairy
5000;08:45:00;Greg Hutchinson;fruit
5001;08:45:00;Mary Boyd;checkout and leave
5002;08:45:00;Tamara Flores;drinks
5003;08:45:00;Danielle Daniel;checkout and leave
5004;08:45:00;Megan Benjamin;fruit
5005;08:45:00;George Austin;dairy
5006;08:45:00;Kevin King;dairy
5007;08:45:00;Kenneth Johnson;fruit
5008;08:45:00;Gary Ramirez;dairy
5009;08:45:00;Danielle Goodman;dairy
5010;08:45:00;Patricia Jennings;dairy
5011;08:45:00;Sarah Bush;checkout and leave
5012;08:45:00;Paul Cabrera;dairy
5013;08:45:00;Nancy Jensen;dairy
5014;08:45:00;Erin Delgado;dairy
5015;08:45:00;Kevin Banks;spices
5016;08:45:00;Brandon Gilbert;checkout and leave
5017;08:45:00;Nicole Spence;dairy
5018;08:45:00;Norma Oconnor;dairy
5019;08:45:00;Emily Nguyen;spices
5020;08:45:00;Joseph Key;spices
5021;08:45:00;Felicia Williams;fruit
5022;08:45:00;Timothy Vang;checkout and leave
5023;08:45:00;Laura Walker;dairy
5024;08:45:00;Tammy Horne;drinks
5025;08:45:00;Richard Barrett;dairy
5026;08:45:00;Jill Hill;fruit
5027;08:45:00;Wayne James;drinks
5028;08:45:00;Ronald Thompson;dairy
5029;08:45:00;Paul Brown;drinks
5030;08:45:00;Carrie Cherry;dairy
5031;08:45:00;Rebecca Kennedy;dairy
5032;08:45:00;Patricia Reed;spices
5033;08:45:00;Natasha Tate;spices
5034;08:45:00;Karen Chen;drinks
5035;08:45:00;Natasha Gardner;fruit
5036;08:45:00;Julie Serrano;entrance
5037;08:45:00;Tanya Jones;entrance
5038;08:45:00;Bob Bruce;entrance
5039;08:45:00;Rebecca Hopkins;entrance
5040;08:46:00;Brittney Armstrong;fruit
5041;08:46:00;Jennifer Prince;dairy
5042;08:46:00;Sara Hansen;drinks
5043;08:46:00;Matthew Fernandez;checkout and leave
5044;08:46:00;Amber Diaz;drinks
5045;08:46:00;Morgan Gomez;fruit
5046;08:46:00;Lucas Oconnell;fruit
5047;08:46:00;John Bishop;drinks
5048;08:46:00;Scott Martin;spices
5049;08:46:00;Allison Chavez;dairy
5050;08:46:00;Krystal Baldwin;dairy
5051;08:46:00;Lindsey Garcia;drinks
5052;08:46:00;John Phillips;fruit
5053;08:46:00;Virginia Duran;dairy
5054;08:46:00;Daniel Johnson;drinks
5055;08:46:00;Anna Smith;checkout and leave
5056;08:46:00;Melissa Hanson;checkout and leave
5057;08:46:00;Kimberly Wong;dairy
5058;08:46:00;Edward Lewis;drinks
5059;08:46:00;Greg Hutchinson;spices
5060;08:46:00;Tamara Flores;spices
5061;08:46:00;Megan Benjamin;checkout and leave
5062;08:46:00;George Austin;dairy
5063;08:46:00;Kevin King;fruit
5064;08:46:00;Kenneth Johnson;fruit
5065;08:46:00;Gary Ramirez;fruit
5066;08:46:00;Danielle Goodman;dairy
5067;08:46:00;Patricia Jennings;dairy
5068;08:46:00;Paul Cabrera;fruit
5069;08:46:00;Nancy Jensen;fruit
5070;08:46:00;Erin Delgado;fruit
5071;08:46:00;Kevin Banks;checkout and leave
5072;08:46:00;Nicole Spence;dairy
5073;08:46:00;Norma Oconnor;dairy
5074;08:46:00;Emily Nguyen;checkout and leave
5075;08:46:00;Joseph Key;fruit
5076;08:46:00;Felicia Williams;dairy
5077;08:46:00;Laura Walker;fruit
5078;08:46:00;Tammy Horne;spices
5079;08:46:00;Richard Barrett;dairy
5080;08:46:00;Jill Hill;spices
5081;08:46:00;Wayne James;checkout and leave
5082;08:46:00;Ronald Thompson;drinks
5083;08:46:00;Paul Brown;dairy
5084;08:46:00;Carrie Cherry;fruit
5085;08:46:00;Rebecca Kennedy;spices
5086;08:46:00;Patricia Reed;fruit
5087;08:46:00;Natasha Tate;fruit
5088;08:46:00;Karen Chen;checkout and leave
5089;08:46:00;Natasha Gardner;dairy
5090;08:46:00;Julie Serrano;spices
5091;08:46:00;Tanya Jones;fruit
5092;08:46:00;Bob Bruce;dairy
5093;08:46:00;Rebecca Hopkins;spices
5094;08:46:00;Martha Tucker;entrance
5095;08:46:00;Tim Hess;entrance
5096;08:46:00;Diane Petty;entrance
5097;08:46:00;Jose Weaver;entrance
5098;08:46:00;Kristin Whitaker;entrance
5099;08:46:00;Michelle Wiley;entrance
5100;08:47:00;Brittney Armstrong;dairy
5101;08:47:00;Jennifer Prince;dairy
5102;08:47:00;Sara Hansen;spices
5103;08:47:00;Amber Diaz;fruit
5104;08:47:00;Morgan Gomez;dairy
5105;08:47:00;Lucas Oconnell;fruit
5106;08:47:00;John Bishop;dairy
5107;08:47:00;Scott Martin;dairy
5108;08:47:00;Allison Chavez;drinks
5109;08:47:00;Krystal Baldwin;dairy
5110;08:47:00;Lindsey Garcia;dairy
5111;08:47:00;John Phillips;dairy
5112;08:47:00;Virginia Duran;spices
5113;08:47:00;Daniel Johnson;dairy
5114;08:47:00;Melissa Hanson;checkout and leave
5115;08:47:00;Kimberly Wong;drinks
5116;08:47:00;Edward Lewis;checkout and leave
5117;08:47:00;Greg Hutchinson;dairy
5118;08:47:00;Tamara Flores;fruit
5119;08:47:00;George Austin;checkout and leave
5120;08:47:00;Kevin King;spices
5121;08:47:00;Kenneth Johnson;fruit
5122;08:47:00;Gary Ramirez;spices
5123;08:47:00;Danielle Goodman;drinks
5124;08:47:00;Patricia Jennings;drinks
5125;08:47:00;Paul Cabrera;dairy
5126;08:47:00;Nancy Jensen;drinks
5127;08:47:00;Erin Delgado;dairy
5128;08:47:00;Nicole Spence;dairy
5129;08:47:00;Norma Oconnor;spices
5130;08:47:00;Joseph Key;dairy
5131;08:47:00;Felicia Williams;fruit
5132;08:47:00;Laura Walker;drinks
5133;08:47:00;Tammy Horne;drinks
5134;08:47:00;Richard Barrett;drinks
5135;08:47:00;Jill Hill;dairy
5136;08:47:00;Ronald Thompson;checkout and leave
5137;08:47:00;Paul Brown;checkout and leave
5138;08:47:00;Carrie Cherry;dairy
5139;08:47:00;Rebecca Kennedy;fruit
5140;08:47:00;Patricia Reed;dairy
5141;08:47:00;Natasha Tate;drinks
5142;08:47:00;Natasha Gardner;fruit
5143;08:47:00;Julie Serrano;dairy
5144;08:47:00;Tanya Jones;spices
5145;08:47:00;Bob Bruce;checkout and leave
5146;08:47:00;Rebecca Hopkins;fruit
5147;08:47:00;Martha Tucker;spices
5148;08:47:00;Tim Hess;spices
5149;08:47:00;Diane Petty;fruit
5150;08:47:00;Jose Weaver;drinks
5151;08:47:00;Kristin Whitaker;spices
5152;08:47:00;Michelle Wiley;spices
5153;08:47:00;Cameron Henry;entrance
5154;08:47:00;Eugene Jones;entrance
5155;08:47:00;Melissa Chung;entrance
5156;08:47:00;Bradley Villarreal;entrance
5157;08:47:00;Pamela Moore;entrance
5158;08:48:00;Brittney Armstrong;drinks
5159;08:48:00;Jennifer Prince;drinks
5160;08:48:00;Sara Hansen;drinks
5161;08:48:00;Amber Diaz;dairy
5162;08:48:00;Morgan Gomez;dairy
5163;08:48:00;Lucas Oconnell;spices
5164;08:48:00;John Bishop;checkout and leave
5165;08:48:00;Scott Martin;checkout and leave
5166;08:48:00;Allison Chavez;drinks
5167;08:48:00;Krystal Baldwin;checkout and leave
5168;08:48:00;Lindsey Garcia;drinks
5169;08:48:00;John Phillips;fruit
5170;08:48:00;Virginia Duran;drinks
5171;08:48:00;Daniel Johnson;dairy
5172;08:48:00;Kimberly Wong;dairy
5173;08:48:00;Greg Hutchinson;dairy
5174;08:48:00;Tamara Flores;drinks
5175;08:48:00;Kevin King;drinks
5176;08:48:00;Kenneth Johnson;dairy
5177;08:48:00;Gary Ramirez;fruit
5178;08:48:00;Danielle Goodman;drinks
5179;08:48:00;Patricia Jennings;drinks
5180;08:48:00;Paul Cabrera;fruit
5181;08:48:00;Nancy Jensen;dairy
5182;08:48:00;Erin Delgado;dairy
5183;08:48:00;Nicole Spence;dairy
5184;08:48:00;Norma Oconnor;fruit
5185;08:48:00;Joseph Key;fruit
5186;08:48:00;Felicia Williams;dairy
5187;08:48:00;Laura Walker;dairy
5188;08:48:00;Tammy Horne;fruit
5189;08:48:00;Richard Barrett;spices
5190;08:48:00;Jill Hill;fruit
5191;08:48:00;Paul Brown;checkout and leave
5192;08:48:00;Carrie Cherry;dairy
5193;08:48:00;Rebecca Kennedy;dairy
5194;08:48:00;Patricia Reed;drinks
5195;08:48:00;Natasha Tate;fruit
5196;08:48:00;Natasha Gardner;checkout and leave
5197;08:48:00;Julie Serrano;drinks
5198;08:48:00;Tanya Jones;fruit
5199;08:48:00;Rebecca Hopkins;checkout and leave
5200;08:48:00;Martha Tucker;fruit
5201;08:48:00;Tim Hess;drinks
5202;08:48:00;Diane Petty;fruit
5203;08:48:00;Jose Weaver;dairy
5204;08:48:00;Kristin Whitaker;dairy
5205;08:48:00;Michelle Wiley;dairy
5206;08:48:00;Cameron Henry;drinks
5207;08:48:00;Eugene Jones;dairy
5208;08:48:00;Melissa Chung;spices
5209;08:48:00;Bradley Villarreal;spices
5210;08:48:00;Pamela Moore;fruit
5211;08:48:00;Angela Vasquez;entrance
5212;08:48:00;Keith Thomas;entrance
5213;08:48:00;Lauren Kim;entrance
5214;08:48:00;Amy Barnes DDS;entrance
5215;08:48:00;Lawrence Serrano;entrance
5216;08:48:00;Joanna Saunders;entrance
5217;08:48:00;Joel Smith;entrance
5218;08:48:00;Mr. Ryan Meadows DDS;entrance
5219;08:48:00;Kelly Fuentes;entrance
5220;08:48:00;Madison Brady;entrance
5221;08:49:00;Brittney Armstrong;dairy
5222;08:49:00;Jennifer Prince;dairy
5223;08:49:00;Sara Hansen;fruit
5224;08:49:00;Amber Diaz;checkout and leave
5225;08:49:00;Morgan Gomez;drinks
5226;08:49:00;Lucas Oconnell;fruit
5227;08:49:00;Scott Martin;checkout and leave
5228;08:49:00;Allison Chavez;spices
5229;08:49:00;Lindsey Garcia;drinks
5230;08:49:00;John Phillips;spices
5231;08:49:00;Virginia Duran;dairy
5232;08:49:00;Daniel Johnson;fruit
5233;08:49:00;Kimberly Wong;fruit
5234;08:49:00;Greg Hutchinson;checkout and leave
5235;08:49:00;Tamara Flores;checkout and leave
5236;08:49:00;Kevin King;drinks
5237;08:49:00;Kenneth Johnson;spices
5238;08:49:00;Gary Ramirez;spices
5239;08:49:00;Danielle Goodman;drinks
5240;08:49:00;Patricia Jennings;dairy
5241;08:49:00;Paul Cabrera;fruit
5242;08:49:00;Nancy Jensen;fruit
5243;08:49:00;Erin Delgado;spices
5244;08:49:00;Nicole Spence;spices
5245;08:49:00;Norma Oconnor;dairy
5246;08:49:00;Joseph Key;drinks
5247;08:49:00;Felicia Williams;fruit
5248;08:49:00;Laura Walker;checkout and leave
5249;08:49:00;Tammy Horne;fruit
5250;08:49:00;Richard Barrett;dairy
5251;08:49:00;Jill Hill;fruit
5252;08:49:00;Carrie Cherry;checkout and leave
5253;08:49:00;Rebecca Kennedy;drinks
5254;08:49:00;Patricia Reed;fruit
5255;08:49:00;Natasha Tate;checkout and leave
5256;08:49:00;Julie Serrano;drinks
5257;08:49:00;Tanya Jones;spices
5258;08:49:00;Martha Tucker;checkout and leave
5259;08:49:00;Tim Hess;fruit
5260;08:49:00;Diane Petty;spices
5261;08:49:00;Jose Weaver;drinks
5262;08:49:00;Kristin Whitaker;dairy
5263;08:49:00;Michelle Wiley;drinks
5264;08:49:00;Cameron Henry;dairy
5265;08:49:00;Eugene Jones;dairy
5266;08:49:00;Melissa Chung;checkout and leave
5267;08:49:00;Bradley Villarreal;drinks
5268;08:49:00;Pamela Moore;dairy
5269;08:49:00;Angela Vasquez;dairy
5270;08:49:00;Keith Thomas;drinks
5271;08:49:00;Lauren Kim;spices
5272;08:49:00;Amy Barnes DDS;spices
5273;08:49:00;Lawrence Serrano;fruit
5274;08:49:00;Joanna Saunders;drinks
5275;08:49:00;Joel Smith;spices
5276;08:49:00;Mr. Ryan Meadows DDS;spices
5277;08:49:00;Kelly Fuentes;spices
5278;08:49:00;Madison Brady;fruit
5279;08:49:00;Alyssa Mcclain;entrance
5280;08:49:00;Jessica Jones;entrance
5281;08:49:00;Jason Palmer;entrance
5282;08:49:00;Amanda Thomas;entrance
5283;08:49:00;Kelly Abbott;entrance
5284;08:49:00;Stephanie Clay;entrance
5285;08:49:00;Richard Cummings;entrance
5286;08:50:00;Brittney Armstrong;dairy
5287;08:50:00;Jennifer Prince;drinks
5288;08:50:00;Sara Hansen;dairy
5289;08:50:00;Morgan Gomez;dairy
5290;08:50:00;Lucas Oconnell;checkout and leave
5291;08:50:00;Allison Chavez;fruit
5292;08:50:00;Lindsey Garcia;dairy
5293;08:50:00;John Phillips;drinks
5294;08:50:00;Virginia Duran;checkout and leave
5295;08:50:00;Daniel Johnson;drinks
5296;08:50:00;Kimberly Wong;drinks
5297;08:50:00;Tamara Flores;checkout and leave
5298;08:50:00;Kevin King;dairy
5299;08:50:00;Kenneth Johnson;drinks
5300;08:50:00;Gary Ramirez;fruit
5301;08:50:00;Danielle Goodman;dairy
5302;08:50:00;Patricia Jennings;dairy
5303;08:50:00;Paul Cabrera;checkout and leave
5304;08:50:00;Nancy Jensen;dairy
5305;08:50:00;Erin Delgado;dairy
5306;08:50:00;Nicole Spence;checkout and leave
5307;08:50:00;Norma Oconnor;fruit
5308;08:50:00;Joseph Key;dairy
5309;08:50:00;Felicia Williams;drinks
5310;08:50:00;Tammy Horne;checkout and leave
5311;08:50:00;Richard Barrett;spices
5312;08:50:00;Jill Hill;dairy
5313;08:50:00;Rebecca Kennedy;dairy
5314;08:50:00;Patricia Reed;fruit
5315;08:50:00;Julie Serrano;dairy
5316;08:50:00;Tanya Jones;dairy
5317;08:50:00;Tim Hess;fruit
5318;08:50:00;Diane Petty;dairy
5319;08:50:00;Jose Weaver;drinks
5320;08:50:00;Kristin Whitaker;dairy
5321;08:50:00;Michelle Wiley;dairy
5322;08:50:00;Cameron Henry;checkout and leave
5323;08:50:00;Eugene Jones;dairy
5324;08:50:00;Bradley Villarreal;dairy
5325;08:50:00;Pamela Moore;dairy
5326;08:50:00;Angela Vasquez;checkout and leave
5327;08:50:00;Keith Thomas;fruit
5328;08:50:00;Lauren Kim;drinks
5329;08:50:00;Amy Barnes DDS;fruit
5330;08:50:00;Lawrence Serrano;dairy
5331;08:50:00;Joanna Saunders;dairy
5332;08:50:00;Joel Smith;dairy
5333;08:50:00;Mr. Ryan Meadows DDS;spices
5334;08:50:00;Kelly Fuentes;checkout and leave
5335;08:50:00;Madison Brady;dairy
5336;08:50:00;Alyssa Mcclain;fruit
5337;08:50:00;Jessica Jones;dairy
5338;08:50:00;Jason Palmer;dairy
5339;08:50:00;Amanda Thomas;dairy
5340;08:50:00;Kelly Abbott;spices
5341;08:50:00;Stephanie Clay;spices
5342;08:50:00;Richard Cummings;spices
5343;08:50:00;Haley Roberts;entrance
5344;08:50:00;James Zavala;entrance
5345;08:50:00;Jamie Phillips;entrance
5346;08:50:00;Sarah Williams;entrance
5347;08:50:00;Angela Clements;entrance
5348;08:51:00;Brittney Armstrong;fruit
5349;08:51:00;Jennifer Prince;dairy
5350;08:51:00;Sara Hansen;checkout and leave
5351;08:51:00;Morgan Gomez;drinks
5352;08:51:00;Allison Chavez;drinks
5353;08:51:00;Lindsey Garcia;fruit
5354;08:51:00;John Phillips;fruit
5355;08:51:00;Daniel Johnson;spices
5356;08:51:00;Kimberly Wong;dairy
5357;08:51:00;Kevin King;checkout and leave
5358;08:51:00;Kenneth Johnson;spices
5359;08:51:00;Gary Ramirez;drinks
5360;08:51:00;Danielle Goodman;dairy
5361;08:51:00;Patricia Jennings;checkout and leave
5362;08:51:00;Nancy Jensen;dairy
5363;08:51:00;Erin Delgado;checkout and leave
5364;08:51:00;Norma Oconnor;fruit
5365;08:51:00;Joseph Key;dairy
5366;08:51:00;Felicia Williams;drinks
5367;08:51:00;Richard Barrett;drinks
5368;08:51:00;Jill Hill;dairy
5369;08:51:00;Rebecca Kennedy;fruit
5370;08:51:00;Patricia Reed;dairy
5371;08:51:00;Julie Serrano;spices
5372;08:51:00;Tanya Jones;checkout and leave
5373;08:51:00;Tim Hess;fruit
5374;08:51:00;Diane Petty;dairy
5375;08:51:00;Jose Weaver;fruit
5376;08:51:00;Kristin Whitaker;checkout and leave
5377;08:51:00;Michelle Wiley;fruit
5378;08:51:00;Eugene Jones;spices
5379;08:51:00;Bradley Villarreal;dairy
5380;08:51:00;Pamela Moore;dairy
5381;08:51:00;Keith Thomas;dairy
5382;08:51:00;Lauren Kim;drinks
5383;08:51:00;Amy Barnes DDS;drinks
5384;08:51:00;Lawrence Serrano;dairy
5385;08:51:00;Joanna Saunders;dairy
5386;08:51:00;Joel Smith;dairy
5387;08:51:00;Mr. Ryan Meadows DDS;spices
5388;08:51:00;Madison Brady;checkout and leave
5389;08:51:00;Alyssa Mcclain;drinks
5390;08:51:00;Jessica Jones;spices
5391;08:51:00;Jason Palmer;spices
5392;08:51:00;Amanda Thomas;fruit
5393;08:51:00;Kelly Abbott;checkout and leave
5394;08:51:00;Stephanie Clay;dairy
5395;08:51:00;Richard Cummings;dairy
5396;08:51:00;Haley Roberts;dairy
5397;08:51:00;James Zavala;fruit
5398;08:51:00;Jamie Phillips;spices
5399;08:51:00;Sarah Williams;dairy
5400;08:51:00;Angela Clements;spices
5401;08:51:00;Ricky Long;entrance
5402;08:51:00;Jason Gomez;entrance
5403;08:51:00;Maria Green;entrance
5404;08:51:00;Jason Jensen;entrance
5405;08:51:00;Daniel Zuniga;entrance
5406;08:51:00;Ryan Simpson;entrance
5407;08:51:00;Roger Davis DDS;entrance
5408;08:52:00;Brittney Armstrong;checkout and leave
5409;08:52:00;Jennifer Prince;drinks
5410;08:52:00;Morgan Gomez;fruit
5411;08:52:00;Allison Chavez;dairy
5412;08:52:00;Lindsey Garcia;dairy
5413;08:52:00;John Phillips;drinks
5414;08:52:00;Daniel Johnson;dairy
5415;08:52:00;Kimberly Wong;spices
5416;08:52:00;Kenneth Johnson;checkout and leave
5417;08:52:00;Gary Ramirez;dairy
5418;08:52:00;Danielle Goodman;drinks
5419;08:52:00;Nancy Jensen;dairy
5420;08:52:00;Norma Oconnor;drinks
5421;08:52:00;Joseph Key;drinks
5422;08:52:00;Felicia Williams;drinks
5423;08:52:00;Richard Barrett;fruit
5424;08:52:00;Jill Hill;checkout and leave
5425;08:52:00;Rebecca Kennedy;fruit
5426;08:52:00;Patricia Reed;spices
5427;08:52:00;Julie Serrano;checkout and leave
5428;08:52:00;Tim Hess;fruit
5429;08:52:00;Diane Petty;fruit
5430;08:52:00;Jose Weaver;dairy
5431;08:52:00;Michelle Wiley;drinks
5432;08:52:00;Eugene Jones;fruit
5433;08:52:00;Bradley Villarreal;fruit
5434;08:52:00;Pamela Moore;fruit
5435;08:52:00;Keith Thomas;fruit
5436;08:52:00;Lauren Kim;fruit
5437;08:52:00;Amy Barnes DDS;drinks
5438;08:52:00;Lawrence Serrano;dairy
5439;08:52:00;Joanna Saunders;dairy
5440;08:52:00;Joel Smith;dairy
5441;08:52:00;Mr. Ryan Meadows DDS;drinks
5442;08:52:00;Alyssa Mcclain;spices
5443;08:52:00;Jessica Jones;dairy
5444;08:52:00;Jason Palmer;checkout and leave
5445;08:52:00;Amanda Thomas;dairy
5446;08:52:00;Stephanie Clay;checkout and leave
5447;08:52:00;Richard Cummings;checkout and leave
5448;08:52:00;Haley Roberts;fruit
5449;08:52:00;James Zavala;fruit
5450;08:52:00;Jamie Phillips;dairy
5451;08:52:00;Sarah Williams;dairy
5452;08:52:00;Angela Clements;spices
5453;08:52:00;Ricky Long;dairy
5454;08:52:00;Jason Gomez;spices
5455;08:52:00;Maria Green;dairy
5456;08:52:00;Jason Jensen;spices
5457;08:52:00;Daniel Zuniga;spices
5458;08:52:00;Ryan Simpson;dairy
5459;08:52:00;Roger Davis DDS;fruit
5460;08:52:00;William Bernard;entrance
5461;08:52:00;David Rodriguez;entrance
5462;08:52:00;Carl Alexander;entrance
5463;08:52:00;Nicholas Johnson;entrance
5464;08:52:00;Janet Stewart;entrance
5465;08:52:00;Martin Marshall;entrance
5466;08:53:00;Jennifer Prince;fruit
5467;08:53:00;Morgan Gomez;dairy
5468;08:53:00;Allison Chavez;drinks
5469;08:53:00;Lindsey Garcia;dairy
5470;08:53:00;John Phillips;dairy
5471;08:53:00;Daniel Johnson;dairy
5472;08:53:00;Kimberly Wong;checkout and leave
5473;08:53:00;Gary Ramirez;checkout and leave
5474;08:53:00;Danielle Goodman;checkout and leave
5475;08:53:00;Nancy Jensen;dairy
5476;08:53:00;Norma Oconnor;spices
5477;08:53:00;Joseph Key;dairy
5478;08:53:00;Felicia Williams;checkout and leave
5479;08:53:00;Richard Barrett;dairy
