;time;customer;location
3308;08:22:00;Jessica Horton;dairy
3309;08:22:00;Linda Williams;dairy
3310;08:22:00;Jessica Allen;drinks
3311;08:22:00;Johnny Reed;fruit
3312;08:22:00;Patricia Riggs;drinks
3313;08:22:00;Jason Anderson;spices
3314;08:22:00;Kelly Sawyer;dairy
3315;08:22:00;Tara Lynch;dairy
3316;08:22:00;Christina Meyer;fruit
3317;08:22:00;Jared Adams;dairy
3318;08:22:00;Michelle Cook;dairy
3319;08:22:00;Andrea Murillo;dairy
3320;08:22:00;Ashley Villarreal MD;dairy
3321;08:22:00;Paul Foster;dairy
3322;08:22:00;David Allen;dairy
3323;08:22:00;Melissa Lopez;checkout and leave
3324;08:22:00;Teresa Ortiz;dairy
3325;08:22:00;Anna Fleming;fruit
3326;08:22:00;Ian Lopez;spices
3327;08:22:00;Lucas Smith;drinks
3328;08:22:00;Felicia Arnold;spices
3329;08:22:00;Samuel Gibson;dairy
3330;08:22:00;Rose Weeks DDS;drinks
3331;08:22:00;Jose Hill;fruit
3332;08:22:00;Sarah Yates;drinks
3333;08:22:00;Stephanie Cook;fruit
3334;08:22:00;Mike Davidson;spices
3335;08:22:00;Gregory Leonard;drinks
3336;08:22:00;Lance Yang;checkout and leave
3337;08:22:00;Ashley Klein;checkout and leave
3338;08:22:00;Stephanie Nguyen;fruit
3339;08:22:00;Steven Walker;dairy
3340;08:22:00;Lisa Ayers;checkout and leave
3341;08:22:00;Jennifer Edwards;dairy
3342;08:22:00;Jason Hall;dairy
3343;08:22:00;Alexander Garcia;checkout and leave
3344;08:22:00;Patricia Stewart;dairy
3345;08:22:00;Steven Wilson;fruit
3346;08:22:00;Rebecca Mckenzie;drinks
3347;08:22:00;Alicia Hill;fruit
3348;08:22:00;Benjamin Schmidt;spices
3349;08:22:00;Renee Kelley;spices
3350;08:22:00;Tracey Blake;drinks
3351;08:22:00;Matthew Jones;drinks
3352;08:22:00;Brenda Johnson;spices
3353;08:22:00;Alejandra Robertson;spices
3354;08:22:00;Ryan Riley;drinks
3355;08:22:00;Mark Hinton;spices
3356;08:22:00;Martin Warner;drinks
3357;08:22:00;Gabrielle Webb;drinks
3358;08:22:00;Claudia Stone;dairy
3359;08:22:00;David Wheeler;fruit
3360;08:22:00;George Rice;entrance
3361;08:22:00;Mary Hart;entrance
3362;08:22:00;Renee Ferguson;entrance
3363;08:22:00;Bobby Thompson;entrance
3364;08:22:00;Mark Gordon;entrance
3365;08:22:00;Heather Nguyen;entrance
3366;08:22:00;John Moore;entrance
3367;08:22:00;Jeffrey Reid;entrance
3368;08:22:00;David Gray;entrance
3369;08:23:00;Kevin Anderson;drinks
3370;08:23:00;Jessica Horton;dairy
3371;08:23:00;Linda Williams;drinks
3372;08:23:00;Jessica Allen;checkout and leave
3373;08:23:00;Johnny Reed;checkout and leave
3374;08:23:00;Patricia Riggs;drinks
3375;08:23:00;Jason Anderson;fruit
3376;08:23:00;Kelly Sawyer;dairy
3377;08:23:00;Tara Lynch;drinks
3378;08:23:00;Christina Meyer;dairy
3379;08:23:00;Jared Adams;checkout and leave
3380;08:23:00;Michelle Cook;fruit
3381;08:23:00;Andrea Murillo;checkout and leave
3382;08:23:00;Ashley Villarreal MD;drinks
3383;08:23:00;Paul Foster;fruit
3384;08:23:00;David Allen;drinks
3385;08:23:00;Teresa Ortiz;fruit
3386;08:23:00;Anna Fleming;drinks
3387;08:23:00;Ian Lopez;checkout and leave
3388;08:23:00;Lucas Smith;checkout and leave
3389;08:23:00;Felicia Arnold;fruit
3390;08:23:00;Samuel Gibson;checkout and leave
3391;08:23:00;Rose Weeks DDS;spices
3392;08:23:00;Jose Hill;checkout and leave
3393;08:23:00;Sarah Yates;drinks
3394;08:23:00;Stephanie Cook;fruit
3395;08:23:00;Mike Davidson;dairy
3396;08:23:00;Gregory Leonard;drinks
3397;08:23:00;Ashley Klein;checkout and leave
3398;08:23:00;Stephanie Nguyen;dairy
3399;08:23:00;Steven Walker;dairy
3400;08:23:00;Jennifer Edwards;fruit
3401;08:23:00;Jason Hall;fruit
3402;08:23:00;Patricia Stewart;fruit
3403;08:23:00;Steven Wilson;drinks
3404;08:23:00;Rebecca Mckenzie;drinks
3405;08:23:00;Alicia Hill;dairy
3406;08:23:00;Benjamin Schmidt;spices
3407;08:23:00;Renee Kelley;drinks
3408;08:23:00;Tracey Blake;fruit
3409;08:23:00;Matthew Jones;fruit
3410;08:23:00;Brenda Johnson;spices
3411;08:23:00;Alejandra Robertson;spices
3412;08:23:00;Ryan Riley;checkout and leave
3413;08:23:00;Mark Hinton;drinks
3414;08:23:00;Martin Warner;drinks
3415;08:23:00;Gabrielle Webb;drinks
3416;08:23:00;Claudia Stone;dairy
3417;08:23:00;David Wheeler;dairy
3418;08:23:00;George Rice;spices
3419;08:23:00;Mary Hart;fruit
3420;08:23:00;Renee Ferguson;dairy
3421;08:23:00;Bobby Thompson;drinks
3422;08:23:00;Mark Gordon;dairy
3423;08:23:00;Heather Nguyen;dairy
3424;08:23:00;John Moore;spices
3425;08:23:00;Jeffrey Reid;drinks
3426;08:23:00;David Gray;drinks
3427;08:23:00;Andrew Ray;entrance
3428;08:23:00;Gregory Trujillo;entrance
3429;08:23:00;Kevin Reed;entrance
3430;08:24:00;Kevin Anderson;dairy
3431;08:24:00;Jessica Horton;dairy
3432;08:24:00;Linda Williams;checkout and leave
3433;08:24:00;Johnny Reed;checkout and leave
3434;08:24:00;Patricia Riggs;drinks
3435;08:24:00;Jason Anderson;spices
3436;08:24:00;Kelly Sawyer;dairy
3437;08:24:00;Tara Lynch;checkout and leave
3438;08:24:00;Christina Meyer;dairy
3439;08:24:00;Michelle Cook;fruit
3440;08:24:00;Ashley Villarreal MD;checkout and leave
3441;08:24:00;Paul Foster;drinks
3442;08:24:00;David Allen;checkout and leave
3443;08:24:00;Teresa Ortiz;fruit
3444;08:24:00;Anna Fleming;fruit
3445;08:24:00;Lucas Smith;checkout and leave
3446;08:24:00;Felicia Arnold;fruit
3447;08:24:00;Rose Weeks DDS;dairy
3448;08:24:00;Sarah Yates;dairy
3449;08:24:00;Stephanie Cook;checkout and leave
3450;08:24:00;Mike Davidson;dairy
3451;08:24:00;Gregory Leonard;fruit
3452;08:24:00;Stephanie Nguyen;dairy
3453;08:24:00;Steven Walker;dairy
3454;08:24:00;Jennifer Edwards;dairy
3455;08:24:00;Jason Hall;fruit
3456;08:24:00;Patricia Stewart;checkout and leave
3457;08:24:00;Steven Wilson;fruit
3458;08:24:00;Rebecca Mckenzie;fruit
3459;08:24:00;Alicia Hill;spices
3460;08:24:00;Benjamin Schmidt;spices
3461;08:24:00;Renee Kelley;dairy
3462;08:24:00;Tracey Blake;checkout and leave
3463;08:24:00;Matthew Jones;dairy
3464;08:24:00;Brenda Johnson;drinks
3465;08:24:00;Alejandra Robertson;drinks
3466;08:24:00;Mark Hinton;checkout and leave
3467;08:24:00;Martin Warner;fruit
3468;08:24:00;Gabrielle Webb;fruit
3469;08:24:00;Claudia Stone;drinks
3470;08:24:00;David Wheeler;fruit
3471;08:24:00;George Rice;dairy
3472;08:24:00;Mary Hart;dairy
3473;08:24:00;Renee Ferguson;drinks
3474;08:24:00;Bobby Thompson;dairy
3475;08:24:00;Mark Gordon;checkout and leave
3476;08:24:00;Heather Nguyen;dairy
3477;08:24:00;John Moore;dairy
3478;08:24:00;Jeffrey Reid;fruit
3479;08:24:00;David Gray;fruit
3480;08:24:00;Andrew Ray;fruit
3481;08:24:00;Gregory Trujillo;fruit
3482;08:24:00;Kevin Reed;fruit
3483;08:24:00;Gary Norris;entrance
3484;08:24:00;Jane Smith;entrance
3485;08:24:00;Michael Miller;entrance
3486;08:24:00;Robert Barr;entrance
3487;08:24:00;Derrick Wright;entrance
3488;08:24:00;David Owen;entrance
3489;08:24:00;Robert Harris MD;entrance
3490;08:25:00;Kevin Anderson;dairy
3491;08:25:00;Jessica Horton;dairy
3492;08:25:00;Johnny Reed;checkout and leave
3493;08:25:00;Patricia Riggs;dairy
3494;08:25:00;Jason Anderson;fruit
3495;08:25:00;Kelly Sawyer;dairy
3496;08:25:00;Christina Meyer;fruit
3497;08:25:00;Michelle Cook;dairy
3498;08:25:00;Paul Foster;dairy
3499;08:25:00;Teresa Ortiz;dairy
3500;08:25:00;Anna Fleming;checkout and leave
3501;08:25:00;Felicia Arnold;fruit
3502;08:25:00;Rose Weeks DDS;spices
3503;08:25:00;Sarah Yates;checkout and leave
3504;08:25:00;Mike Davidson;fruit
3505;08:25:00;Gregory Leonard;drinks
3506;08:25:00;Stephanie Nguyen;dairy
3507;08:25:00;Steven Walker;drinks
3508;08:25:00;Jennifer Edwards;checkout and leave
3509;08:25:00;Jason Hall;spices
3510;08:25:00;Steven Wilson;drinks
3511;08:25:00;Rebecca Mckenzie;drinks
3512;08:25:00;Alicia Hill;dairy
3513;08:25:00;Benjamin Schmidt;dairy
3514;08:25:00;Renee Kelley;dairy
3515;08:25:00;Matthew Jones;fruit
3516;08:25:00;Brenda Johnson;drinks
3517;08:25:00;Alejandra Robertson;dairy
3518;08:25:00;Martin Warner;fruit
3519;08:25:00;Gabrielle Webb;dairy
3520;08:25:00;Claudia Stone;spices
3521;08:25:00;David Wheeler;fruit
3522;08:25:00;George Rice;dairy
3523;08:25:00;Mary Hart;drinks
3524;08:25:00;Renee Ferguson;fruit
3525;08:25:00;Bobby Thompson;dairy
3526;08:25:00;Heather Nguyen;checkout and leave
3527;08:25:00;John Moore;dairy
3528;08:25:00;Jeffrey Reid;checkout and leave
3529;08:25:00;David Gray;dairy
3530;08:25:00;Andrew Ray;spices
3531;08:25:00;Gregory Trujillo;dairy
3532;08:25:00;Kevin Reed;drinks
3533;08:25:00;Gary Norris;drinks
3534;08:25:00;Jane Smith;drinks
3535;08:25:00;Michael Miller;spices
3536;08:25:00;Robert Barr;fruit
3537;08:25:00;Derrick Wright;drinks
3538;08:25:00;David Owen;drinks
3539;08:25:00;Robert Harris MD;fruit
3540;08:25:00;Benjamin Baker;entrance
3541;08:25:00;Carla Patel;entrance
3542;08:25:00;David Johnston;entrance
3543;08:25:00;Daniel Walters;entrance
3544;08:26:00;Kevin Anderson;spices
3545;08:26:00;Jessica Horton;drinks
3546;08:26:00;Patricia Riggs;drinks
3547;08:26:00;Jason Anderson;fruit
3548;08:26:00;Kelly Sawyer;dairy
3549;08:26:00;Christina Meyer;fruit
3550;08:26:00;Michelle Cook;fruit
3551;08:26:00;Paul Foster;fruit
3552;08:26:00;Teresa Ortiz;fruit
3553;08:26:00;Felicia Arnold;spices
3554;08:26:00;Rose Weeks DDS;fruit
3555;08:26:00;Mike Davidson;fruit
3556;08:26:00;Gregory Leonard;checkout and leave
3557;08:26:00;Stephanie Nguyen;checkout and leave
3558;08:26:00;Steven Walker;dairy
3559;08:26:00;Jason Hall;dairy
3560;08:26:00;Steven Wilson;spices
3561;08:26:00;Rebecca Mckenzie;fruit
3562;08:26:00;Alicia Hill;drinks
3563;08:26:00;Benjamin Schmidt;dairy
3564;08:26:00;Renee Kelley;drinks
3565;08:26:00;Matthew Jones;spices
3566;08:26:00;Brenda Johnson;spices
3567;08:26:00;Alejandra Robertson;fruit
3568;08:26:00;Martin Warner;fruit
3569;08:26:00;Gabrielle Webb;fruit
3570;08:26:00;Claudia Stone;dairy
3571;08:26:00;David Wheeler;drinks
3572;08:26:00;George Rice;drinks
3573;08:26:00;Mary Hart;dairy
3574;08:26:00;Renee Ferguson;fruit
3575;08:26:00;Bobby Thompson;drinks
3576;08:26:00;John Moore;spices
3577;08:26:00;David Gray;fruit
3578;08:26:00;Andrew Ray;spices
3579;08:26:00;Gregory Trujillo;dairy
3580;08:26:00;Kevin Reed;drinks
3581;08:26:00;Gary Norris;spices
3582;08:26:00;Jane Smith;dairy
3583;08:26:00;Michael Miller;dairy
3584;08:26:00;Robert Barr;dairy
3585;08:26:00;Derrick Wright;spices
3586;08:26:00;David Owen;dairy
3587;08:26:00;Robert Harris MD;drinks
3588;08:26:00;Benjamin Baker;drinks
3589;08:26:00;Carla Patel;fruit
3590;08:26:00;David Johnston;dairy
3591;08:26:00;Daniel Walters;fruit
3592;08:26:00;Scott Kelley;entrance
3593;08:26:00;Leonard Galvan;entrance
3594;08:26:00;Brian Boyd;entrance
3595;08:26:00;Michael Thompson;entrance
3596;08:26:00;Jonathan Wagner;entrance
3597;08:26:00;Mr. James Morrison;entrance
3598;08:26:00;Alex Carroll;entrance
3599;08:26:00;Andrea Franklin;entrance
3600;08:27:00;Kevin Anderson;dairy
3601;08:27:00;Jessica Horton;checkout and leave
3602;08:27:00;Patricia Riggs;drinks
3603;08:27:00;Jason Anderson;checkout and leave
3604;08:27:00;Kelly Sawyer;spices
3605;08:27:00;Christina Meyer;fruit
3606;08:27:00;Michelle Cook;spices
3607;08:27:00;Paul Foster;fruit
3608;08:27:00;Teresa Ortiz;dairy
3609;08:27:00;Felicia Arnold;dairy
3610;08:27:00;Rose Weeks DDS;spices
3611;08:27:00;Mike Davidson;dairy
3612;08:27:00;Stephanie Nguyen;checkout and leave
3613;08:27:00;Steven Walker;dairy
3614;08:27:00;Jason Hall;fruit
3615;08:27:00;Steven Wilson;drinks
3616;08:27:00;Rebecca Mckenzie;checkout and leave
3617;08:27:00;Alicia Hill;dairy
3618;08:27:00;Benjamin Schmidt;checkout and leave
3619;08:27:00;Renee Kelley;checkout and leave
3620;08:27:00;Matthew Jones;dairy
3621;08:27:00;Brenda Johnson;checkout and leave
3622;08:27:00;Alejandra Robertson;checkout and leave
3623;08:27:00;Martin Warner;dairy
3624;08:27:00;Gabrielle Webb;dairy
3625;08:27:00;Claudia Stone;drinks
3626;08:27:00;David Wheeler;checkout and leave
3627;08:27:00;George Rice;drinks
3628;08:27:00;Mary Hart;dairy
3629;08:27:00;Renee Ferguson;fruit
3630;08:27:00;Bobby Thompson;dairy
3631;08:27:00;John Moore;fruit
3632;08:27:00;David Gray;spices
3633;08:27:00;Andrew Ray;fruit
3634;08:27:00;Gregory Trujillo;dairy
3635;08:27:00;Kevin Reed;checkout and leave
3636;08:27:00;Gary Norris;fruit
3637;08:27:00;Jane Smith;dairy
3638;08:27:00;Michael Miller;dairy
3639;08:27:00;Robert Barr;dairy
3640;08:27:00;Derrick Wright;fruit
3641;08:27:00;David Owen;drinks
3642;08:27:00;Robert Harris MD;fruit
3643;08:27:00;Benjamin Baker;dairy
3644;08:27:00;Carla Patel;dairy
3645;08:27:00;David Johnston;spices
3646;08:27:00;Daniel Walters;checkout and leave
3647;08:27:00;Scott Kelley;fruit
3648;08:27:00;Leonard Galvan;spices
3649;08:27:00;Brian Boyd;fruit
3650;08:27:00;Michael Thompson;dairy
3651;08:27:00;Jonathan Wagner;drinks
3652;08:27:00;Mr. James Morrison;fruit
3653;08:27:00;Alex Carroll;fruit
3654;08:27:00;Andrea Franklin;dairy
3655;08:27:00;Sharon Riggs;entrance
3656;08:27:00;Sandra Smith;entrance
3657;08:27:00;Nicole Martinez;entrance
3658;08:27:00;Zachary Hardin;entrance
3659;08:27:00;Karen Lane;entrance
3660;08:27:00;John Clark;entrance
3661;08:27:00;Jacob Velez;entrance
3662;08:27:00;Carolyn Bean;entrance
3663;08:28:00;Kevin Anderson;checkout and leave
3664;08:28:00;Patricia Riggs;drinks
3665;08:28:00;Kelly Sawyer;checkout and leave
3666;08:28:00;Christina Meyer;dairy
3667;08:28:00;Michelle Cook;dairy
3668;08:28:00;Paul Foster;spices
3669;08:28:00;Teresa Ortiz;fruit
3670;08:28:00;Felicia Arnold;spices
3671;08:28:00;Rose Weeks DDS;dairy
3672;08:28:00;Mike Davidson;drinks
3673;08:28:00;Steven Walker;checkout and leave
3674;08:28:00;Jason Hall;fruit
3675;08:28:00;Steven Wilson;fruit
3676;08:28:00;Alicia Hill;dairy
3677;08:28:00;Renee Kelley;checkout and leave
3678;08:28:00;Matthew Jones;dairy
3679;08:28:00;Alejandra Robertson;checkout and leave
3680;08:28:00;Martin Warner;drinks
3681;08:28:00;Gabrielle Webb;drinks
3682;08:28:00;Claudia Stone;drinks
3683;08:28:00;George Rice;fruit
3684;08:28:00;Mary Hart;checkout and leave
3685;08:28:00;Renee Ferguson;fruit
3686;08:28:00;Bobby Thompson;drinks
3687;08:28:00;John Moore;checkout and leave
3688;08:28:00;David Gray;spices
3689;08:28:00;Andrew Ray;fruit
3690;08:28:00;Gregory Trujillo;checkout and leave
3691;08:28:00;Gary Norris;dairy
3692;08:28:00;Jane Smith;dairy
3693;08:28:00;Michael Miller;dairy
3694;08:28:00;Robert Barr;drinks
3695;08:28:00;Derrick Wright;drinks
3696;08:28:00;David Owen;dairy
3697;08:28:00;Robert Harris MD;checkout and leave
3698;08:28:00;Benjamin Baker;checkout and leave
3699;08:28:00;Carla Patel;drinks
3700;08:28:00;David Johnston;drinks
3701;08:28:00;Scott Kelley;drinks
3702;08:28:00;Leonard Galvan;drinks
3703;08:28:00;Brian Boyd;checkout and leave
3704;08:28:00;Michael Thompson;spices
3705;08:28:00;Jonathan Wagner;dairy
3706;08:28:00;Mr. James Morrison;fruit
3707;08:28:00;Alex Carroll;dairy
3708;08:28:00;Andrea Franklin;drinks
3709;08:28:00;Sharon Riggs;dairy
3710;08:28:00;Sandra Smith;drinks
3711;08:28:00;Nicole Martinez;drinks
3712;08:28:00;Zachary Hardin;fruit
3713;08:28:00;Karen Lane;spices
3714;08:28:00;John Clark;drinks
3715;08:28:00;Jacob Velez;drinks
3716;08:28:00;Carolyn Bean;dairy
3717;08:28:00;Sierra Adkins;entrance
3718;08:28:00;Nicholas Leonard;entrance
3719;08:28:00;Adam Parker;entrance
3720;08:28:00;Benjamin Pierce;entrance
3721;08:28:00;Frank Gross;entrance
3722;08:28:00;Jeremiah Bauer;entrance
3723;08:28:00;Kendra Rodriguez;entrance
3724;08:28:00;Richard Liu;entrance
3725;08:29:00;Patricia Riggs;dairy
3726;08:29:00;Christina Meyer;checkout and leave
3727;08:29:00;Michelle Cook;drinks
3728;08:29:00;Paul Foster;dairy
3729;08:29:00;Teresa Ortiz;fruit
3730;08:29:00;Felicia Arnold;drinks
3731;08:29:00;Rose Weeks DDS;drinks
3732;08:29:00;Mike Davidson;drinks
3733;08:29:00;Jason Hall;dairy
3734;08:29:00;Steven Wilson;dairy
3735;08:29:00;Alicia Hill;fruit
3736;08:29:00;Matthew Jones;fruit
3737;08:29:00;Martin Warner;dairy
3738;08:29:00;Gabrielle Webb;fruit
3739;08:29:00;Claudia Stone;spices
3740;08:29:00;George Rice;drinks
3741;08:29:00;Renee Ferguson;fruit
3742;08:29:00;Bobby Thompson;dairy
3743;08:29:00;David Gray;dairy
3744;08:29:00;Andrew Ray;dairy
3745;08:29:00;Gary Norris;dairy
3746;08:29:00;Jane Smith;fruit
3747;08:29:00;Michael Miller;dairy
3748;08:29:00;Robert Barr;spices
3749;08:29:00;Derrick Wright;fruit
3750;08:29:00;David Owen;fruit
3751;08:29:00;Benjamin Baker;checkout and leave
3752;08:29:00;Carla Patel;checkout and leave
3753;08:29:00;David Johnston;fruit
3754;08:29:00;Scott Kelley;checkout and leave
3755;08:29:00;Leonard Galvan;drinks
3756;08:29:00;Michael Thompson;dairy
3757;08:29:00;Jonathan Wagner;fruit
3758;08:29:00;Mr. James Morrison;dairy
3759;08:29:00;Alex Carroll;checkout and leave
3760;08:29:00;Andrea Franklin;checkout and leave
3761;08:29:00;Sharon Riggs;drinks
3762;08:29:00;Sandra Smith;checkout and leave
3763;08:29:00;Nicole Martinez;checkout and leave
3764;08:29:00;Zachary Hardin;fruit
3765;08:29:00;Karen Lane;checkout and leave
3766;08:29:00;John Clark;dairy
3767;08:29:00;Jacob Velez;dairy
3768;08:29:00;Carolyn Bean;dairy
3769;08:29:00;Sierra Adkins;fruit
3770;08:29:00;Nicholas Leonard;spices
3771;08:29:00;Adam Parker;drinks
3772;08:29:00;Benjamin Pierce;spices
3773;08:29:00;Frank Gross;drinks
3774;08:29:00;Jeremiah Bauer;fruit
3775;08:29:00;Kendra Rodriguez;fruit
3776;08:29:00;Richard Liu;fruit
3777;08:29:00;Austin Dunn;entrance
3778;08:29:00;Kerry Wheeler DDS;entrance
3779;08:29:00;Justin Jacobs;entrance
3780;08:29:00;Laura Miller;entrance
3781;08:29:00;Nicole Jensen;entrance
3782;08:29:00;Diana Hughes;entrance
3783;08:29:00;April Johnson;entrance
3784;08:29:00;Scott Ross;entrance
3785;08:29:00;Mary Cox;entrance
3786;08:30:00;Patricia Riggs;spices
3787;08:30:00;Michelle Cook;dairy
3788;08:30:00;Paul Foster;fruit
3789;08:30:00;Teresa Ortiz;dairy
3790;08:30:00;Felicia Arnold;drinks
3791;08:30:00;Rose Weeks DDS;checkout and leave
3792;08:30:00;Mike Davidson;drinks
3793;08:30:00;Jason Hall;fruit
3794;08:30:00;Steven Wilson;dairy
3795;08:30:00;Alicia Hill;dairy
3796;08:30:00;Matthew Jones;dairy
3797;08:30:00;Martin Warner;fruit
3798;08:30:00;Gabrielle Webb;dairy
3799;08:30:00;Claudia Stone;checkout and leave
3800;08:30:00;George Rice;dairy
3801;08:30:00;Renee Ferguson;drinks
3802;08:30:00;Bobby Thompson;drinks
3803;08:30:00;David Gray;dairy
3804;08:30:00;Andrew Ray;dairy
3805;08:30:00;Gary Norris;fruit
3806;08:30:00;Jane Smith;drinks
3807;08:30:00;Michael Miller;dairy
3808;08:30:00;Robert Barr;drinks
3809;08:30:00;Derrick Wright;drinks
3810;08:30:00;David Owen;dairy
3811;08:30:00;Carla Patel;checkout and leave
3812;08:30:00;David Johnston;drinks
3813;08:30:00;Leonard Galvan;fruit
3814;08:30:00;Michael Thompson;fruit
3815;08:30:00;Jonathan Wagner;drinks
3816;08:30:00;Mr. James Morrison;checkout and leave
3817;08:30:00;Andrea Franklin;checkout and leave
3818;08:30:00;Sharon Riggs;fruit
3819;08:30:00;Nicole Martinez;checkout and leave
3820;08:30:00;Zachary Hardin;drinks
3821;08:30:00;John Clark;dairy
3822;08:30:00;Jacob Velez;spices
3823;08:30:00;Carolyn Bean;dairy
3824;08:30:00;Sierra Adkins;dairy
3825;08:30:00;Nicholas Leonard;spices
3826;08:30:00;Adam Parker;dairy
3827;08:30:00;Benjamin Pierce;dairy
3828;08:30:00;Frank Gross;drinks
3829;08:30:00;Jeremiah Bauer;dairy
3830;08:30:00;Kendra Rodriguez;dairy
3831;08:30:00;Richard Liu;drinks
3832;08:30:00;Austin Dunn;spices
3833;08:30:00;Kerry Wheeler DDS;drinks
3834;08:30:00;Justin Jacobs;fruit
3835;08:30:00;Laura Miller;spices
3836;08:30:00;Nicole Jensen;dairy
3837;08:30:00;Diana Hughes;dairy
3838;08:30:00;April Johnson;fruit
3839;08:30:00;Scott Ross;drinks
3840;08:30:00;Mary Cox;dairy
3841;08:30:00;Donald Wyatt;entrance
3842;08:31:00;Patricia Riggs;checkout and leave
3843;08:31:00;Michelle Cook;fruit
3844;08:31:00;Paul Foster;fruit
3845;08:31:00;Teresa Ortiz;dairy
3846;08:31:00;Felicia Arnold;drinks
3847;08:31:00;Mike Davidson;drinks
3848;08:31:00;Jason Hall;checkout and leave
3849;08:31:00;Steven Wilson;checkout and leave
3850;08:31:00;Alicia Hill;fruit
3851;08:31:00;Matthew Jones;checkout and leave
3852;08:31:00;Martin Warner;dairy
3853;08:31:00;Gabrielle Webb;checkout and leave
3854;08:31:00;George Rice;checkout and leave
3855;08:31:00;Renee Ferguson;fruit
3856;08:31:00;Bobby Thompson;fruit
3857;08:31:00;David Gray;drinks
3858;08:31:00;Andrew Ray;fruit
3859;08:31:00;Gary Norris;checkout and leave
3860;08:31:00;Jane Smith;checkout and leave
3861;08:31:00;Michael Miller;dairy
3862;08:31:00;Robert Barr;dairy
3863;08:31:00;Derrick Wright;drinks
3864;08:31:00;David Owen;spices
3865;08:31:00;David Johnston;dairy
3866;08:31:00;Leonard Galvan;fruit
3867;08:31:00;Michael Thompson;checkout and leave
3868;08:31:00;Jonathan Wagner;dairy
3869;08:31:00;Andrea Franklin;checkout and leave
3870;08:31:00;Sharon Riggs;spices
3871;08:31:00;Zachary Hardin;drinks
3872;08:31:00;John Clark;drinks
3873;08:31:00;Jacob Velez;fruit
3874;08:31:00;Carolyn Bean;fruit
3875;08:31:00;Sierra Adkins;fruit
3876;08:31:00;Nicholas Leonard;dairy
3877;08:31:00;Adam Parker;dairy
3878;08:31:00;Benjamin Pierce;dairy
3879;08:31:00;Frank Gross;spices
3880;08:31:00;Jeremiah Bauer;fruit
3881;08:31:00;Kendra Rodriguez;fruit
3882;08:31:00;Richard Liu;drinks
3883;08:31:00;Austin Dunn;checkout and leave
3884;08:31:00;Kerry Wheeler DDS;fruit
3885;08:31:00;Justin Jacobs;drinks
3886;08:31:00;Laura Miller;dairy
3887;08:31:00;Nicole Jensen;dairy
3888;08:31:00;Diana Hughes;spices
3889;08:31:00;April Johnson;fruit
3890;08:31:00;Scott Ross;dairy
3891;08:31:00;Mary Cox;dairy
3892;08:31:00;Donald Wyatt;fruit
3893;08:31:00;Jaime Martin;entrance
3894;08:31:00;Brianna Wright;entrance
3895;08:31:00;Tammy Boyd;entrance
3896;08:31:00;Jordan Snow;entrance
3897;08:32:00;Michelle Cook;spices
3898;08:32:00;Paul Foster;fruit
3899;08:32:00;Teresa Ortiz;spices
3900;08:32:00;Felicia Arnold;checkout and leave
3901;08:32:00;Mike Davidson;dairy
3902;08:32:00;Steven Wilson;checkout and leave
3903;08:32:00;Alicia Hill;drinks
3904;08:32:00;Martin Warner;dairy
3905;08:32:00;George Rice;checkout and leave
3906;08:32:00;Renee Ferguson;checkout and leave
3907;08:32:00;Bobby Thompson;drinks
3908;08:32:00;David Gray;dairy
3909;08:32:00;Andrew Ray;dairy
3910;08:32:00;Jane Smith;checkout and leave
3911;08:32:00;Michael Miller;drinks
3912;08:32:00;Robert Barr;checkout and leave
3913;08:32:00;Derrick Wright;dairy
3914;08:32:00;David Owen;drinks
3915;08:32:00;David Johnston;dairy
3916;08:32:00;Leonard Galvan;spices
3917;08:32:00;Jonathan Wagner;dairy
3918;08:32:00;Sharon Riggs;fruit
3919;08:32:00;Zachary Hardin;fruit
3920;08:32:00;John Clark;checkout and leave
3921;08:32:00;Jacob Velez;fruit
3922;08:32:00;Carolyn Bean;drinks
3923;08:32:00;Sierra Adkins;drinks
3924;08:32:00;Nicholas Leonard;dairy
3925;08:32:00;Adam Parker;fruit
3926;08:32:00;Benjamin Pierce;dairy
3927;08:32:00;Frank Gross;fruit
3928;08:32:00;Jeremiah Bauer;spices
3929;08:32:00;Kendra Rodriguez;dairy
3930;08:32:00;Richard Liu;spices
3931;08:32:00;Kerry Wheeler DDS;checkout and leave
3932;08:32:00;Justin Jacobs;dairy
3933;08:32:00;Laura Miller;drinks
3934;08:32:00;Nicole Jensen;dairy
3935;08:32:00;Diana Hughes;dairy
3936;08:32:00;April Johnson;dairy
3937;08:32:00;Scott Ross;dairy
3938;08:32:00;Mary Cox;dairy
3939;08:32:00;Donald Wyatt;drinks
3940;08:32:00;Jaime Martin;spices
3941;08:32:00;Brianna Wright;spices
3942;08:32:00;Tammy Boyd;dairy
3943;08:32:00;Jordan Snow;dairy
3944;08:32:00;Clifford Gonzales;entrance
3945;08:32:00;Sabrina Ross;entrance
3946;08:32:00;Lisa Taylor;entrance
3947;08:32:00;Donna Hernandez;entrance
3948;08:32:00;Robert Blevins;entrance
3949;08:32:00;Rachel Reed;entrance
3950;08:33:00;Michelle Cook;drinks
3951;08:33:00;Paul Foster;fruit
3952;08:33:00;Teresa Ortiz;dairy
3953;08:33:00;Mike Davidson;drinks
3954;08:33:00;Alicia Hill;checkout and leave
3955;08:33:00;Martin Warner;spices
3956;08:33:00;Renee Ferguson;checkout and leave
