;time;customer;location
1507;07:41:00;Jeffrey Banks;fruit
1508;07:41:00;Amber Charles;fruit
1509;07:41:00;Jessica Reid;spices
1510;07:41:00;Darin Olson;drinks
1511;07:41:00;Kyle Jones;dairy
1512;07:41:00;Maureen Cox;dairy
1513;07:41:00;Jenna York;checkout and leave
1514;07:41:00;Matthew Vang;dairy
1515;07:41:00;Kathy Hernandez;fruit
1516;07:41:00;Bridget Smith;spices
1517;07:41:00;Susan Mercer;spices
1518;07:41:00;Christine Sanchez;dairy
1519;07:41:00;Christopher Brock;dairy
1520;07:41:00;Andrew Brown;dairy
1521;07:41:00;Edward Dickerson;dairy
1522;07:41:00;Kenneth Griffin;checkout and leave
1523;07:41:00;Kimberly Jackson;drinks
1524;07:41:00;Lance Drake;dairy
1525;07:41:00;Vanessa Garza;fruit
1526;07:41:00;Benjamin Russell;fruit
1527;07:41:00;Matthew Mendoza;spices
1528;07:41:00;Jacqueline Burton;fruit
1529;07:41:00;Phillip Peters;spices
1530;07:41:00;Jeremy Jones;dairy
1531;07:41:00;Patricia Campos;entrance
1532;07:41:00;Susan Downs;entrance
1533;07:41:00;Stephen Long;entrance
1534;07:41:00;April Griffith;entrance
1535;07:42:00;Shawn Lewis;checkout and leave
1536;07:42:00;Diane Davis;fruit
1537;07:42:00;Bridget Ruiz;dairy
1538;07:42:00;Robin Smith;dairy
1539;07:42:00;Amy Leon;checkout and leave
1540;07:42:00;Charles Morris;checkout and leave
1541;07:42:00;Jeffrey Friedman;drinks
1542;07:42:00;Bradley Freeman;checkout and leave
1543;07:42:00;Jeffrey Banks;drinks
1544;07:42:00;Amber Charles;drinks
1545;07:42:00;Jessica Reid;checkout and leave
1546;07:42:00;Darin Olson;dairy
1547;07:42:00;Kyle Jones;checkout and leave
1548;07:42:00;Maureen Cox;fruit
1549;07:42:00;Matthew Vang;checkout and leave
1550;07:42:00;Kathy Hernandez;dairy
1551;07:42:00;Bridget Smith;drinks
1552;07:42:00;Susan Mercer;spices
1553;07:42:00;Christine Sanchez;dairy
1554;07:42:00;Christopher Brock;drinks
1555;07:42:00;Andrew Brown;drinks
1556;07:42:00;Edward Dickerson;drinks
1557;07:42:00;Kimberly Jackson;dairy
1558;07:42:00;Lance Drake;dairy
1559;07:42:00;Vanessa Garza;dairy
1560;07:42:00;Benjamin Russell;fruit
1561;07:42:00;Matthew Mendoza;dairy
1562;07:42:00;Jacqueline Burton;fruit
1563;07:42:00;Phillip Peters;dairy
1564;07:42:00;Jeremy Jones;spices
1565;07:42:00;Patricia Campos;dairy
1566;07:42:00;Susan Downs;spices
1567;07:42:00;Stephen Long;dairy
1568;07:42:00;April Griffith;drinks
1569;07:42:00;Philip Gonzalez;entrance
1570;07:42:00;Stephanie Wolfe;entrance
1571;07:42:00;Mrs. Ashley Medina;entrance
1572;07:43:00;Diane Davis;drinks
1573;07:43:00;Bridget Ruiz;spices
1574;07:43:00;Robin Smith;dairy
1575;07:43:00;Charles Morris;checkout and leave
1576;07:43:00;Jeffrey Friedman;fruit
1577;07:43:00;Jeffrey Banks;drinks
1578;07:43:00;Amber Charles;drinks
1579;07:43:00;Darin Olson;dairy
1580;07:43:00;Maureen Cox;fruit
1581;07:43:00;Kathy Hernandez;checkout and leave
1582;07:43:00;Bridget Smith;dairy
1583;07:43:00;Susan Mercer;drinks
1584;07:43:00;Christine Sanchez;spices
1585;07:43:00;Christopher Brock;checkout and leave
1586;07:43:00;Andrew Brown;drinks
1587;07:43:00;Edward Dickerson;dairy
1588;07:43:00;Kimberly Jackson;dairy
1589;07:43:00;Lance Drake;dairy
1590;07:43:00;Vanessa Garza;dairy
1591;07:43:00;Benjamin Russell;fruit
1592;07:43:00;Matthew Mendoza;fruit
1593;07:43:00;Jacqueline Burton;fruit
1594;07:43:00;Phillip Peters;dairy
1595;07:43:00;Jeremy Jones;checkout and leave
1596;07:43:00;Patricia Campos;fruit
1597;07:43:00;Susan Downs;spices
1598;07:43:00;Stephen Long;drinks
1599;07:43:00;April Griffith;fruit
1600;07:43:00;Philip Gonzalez;drinks
1601;07:43:00;Stephanie Wolfe;fruit
1602;07:43:00;Mrs. Ashley Medina;drinks
1603;07:43:00;Maria Wilkerson;entrance
1604;07:43:00;Linda Jackson;entrance
1605;07:43:00;Brian Swanson;entrance
1606;07:44:00;Diane Davis;spices
1607;07:44:00;Bridget Ruiz;fruit
1608;07:44:00;Robin Smith;dairy
1609;07:44:00;Jeffrey Friedman;checkout and leave
1610;07:44:00;Jeffrey Banks;checkout and leave
1611;07:44:00;Amber Charles;dairy
1612;07:44:00;Darin Olson;dairy
1613;07:44:00;Maureen Cox;fruit
1614;07:44:00;Bridget Smith;dairy
1615;07:44:00;Susan Mercer;fruit
1616;07:44:00;Christine Sanchez;fruit
1617;07:44:00;Andrew Brown;drinks
1618;07:44:00;Edward Dickerson;dairy
1619;07:44:00;Kimberly Jackson;checkout and leave
1620;07:44:00;Lance Drake;drinks
1621;07:44:00;Vanessa Garza;dairy
1622;07:44:00;Benjamin Russell;fruit
1623;07:44:00;Matthew Mendoza;dairy
1624;07:44:00;Jacqueline Burton;dairy
1625;07:44:00;Phillip Peters;checkout and leave
1626;07:44:00;Patricia Campos;dairy
1627;07:44:00;Susan Downs;spices
1628;07:44:00;Stephen Long;dairy
1629;07:44:00;April Griffith;checkout and leave
1630;07:44:00;Philip Gonzalez;dairy
1631;07:44:00;Stephanie Wolfe;fruit
1632;07:44:00;Mrs. Ashley Medina;fruit
1633;07:44:00;Maria Wilkerson;fruit
1634;07:44:00;Linda Jackson;dairy
1635;07:44:00;Brian Swanson;fruit
1636;07:44:00;Nicholas Dean;entrance
1637;07:44:00;Robert Torres;entrance
1638;07:44:00;Cynthia Pena;entrance
1639;07:44:00;Andrew Johnson;entrance
1640;07:44:00;Clarence Cline;entrance
1641;07:44:00;Ashley Hoffman;entrance
1642;07:45:00;Diane Davis;dairy
1643;07:45:00;Bridget Ruiz;dairy
1644;07:45:00;Robin Smith;spices
1645;07:45:00;Jeffrey Banks;checkout and leave
1646;07:45:00;Amber Charles;dairy
1647;07:45:00;Darin Olson;dairy
1648;07:45:00;Maureen Cox;fruit
1649;07:45:00;Bridget Smith;fruit
1650;07:45:00;Susan Mercer;dairy
1651;07:45:00;Christine Sanchez;dairy
1652;07:45:00;Andrew Brown;dairy
1653;07:45:00;Edward Dickerson;drinks
1654;07:45:00;Lance Drake;fruit
1655;07:45:00;Vanessa Garza;dairy
1656;07:45:00;Benjamin Russell;fruit
1657;07:45:00;Matthew Mendoza;checkout and leave
1658;07:45:00;Jacqueline Burton;drinks
1659;07:45:00;Patricia Campos;dairy
1660;07:45:00;Susan Downs;dairy
1661;07:45:00;Stephen Long;fruit
1662;07:45:00;Philip Gonzalez;fruit
1663;07:45:00;Stephanie Wolfe;checkout and leave
1664;07:45:00;Mrs. Ashley Medina;spices
1665;07:45:00;Maria Wilkerson;dairy
1666;07:45:00;Linda Jackson;checkout and leave
1667;07:45:00;Brian Swanson;fruit
1668;07:45:00;Nicholas Dean;drinks
1669;07:45:00;Robert Torres;dairy
1670;07:45:00;Cynthia Pena;fruit
1671;07:45:00;Andrew Johnson;drinks
1672;07:45:00;Clarence Cline;spices
1673;07:45:00;Ashley Hoffman;fruit
1674;07:45:00;Tracey Smith;entrance
1675;07:46:00;Diane Davis;checkout and leave
1676;07:46:00;Bridget Ruiz;dairy
1677;07:46:00;Robin Smith;checkout and leave
1678;07:46:00;Amber Charles;drinks
1679;07:46:00;Darin Olson;dairy
1680;07:46:00;Maureen Cox;drinks
1681;07:46:00;Bridget Smith;dairy
1682;07:46:00;Susan Mercer;dairy
1683;07:46:00;Christine Sanchez;dairy
1684;07:46:00;Andrew Brown;checkout and leave
1685;07:46:00;Edward Dickerson;checkout and leave
1686;07:46:00;Lance Drake;spices
1687;07:46:00;Vanessa Garza;drinks
1688;07:46:00;Benjamin Russell;checkout and leave
1689;07:46:00;Jacqueline Burton;dairy
1690;07:46:00;Patricia Campos;drinks
1691;07:46:00;Susan Downs;dairy
1692;07:46:00;Stephen Long;drinks
1693;07:46:00;Philip Gonzalez;drinks
1694;07:46:00;Mrs. Ashley Medina;spices
1695;07:46:00;Maria Wilkerson;spices
1696;07:46:00;Brian Swanson;fruit
1697;07:46:00;Nicholas Dean;drinks
1698;07:46:00;Robert Torres;dairy
1699;07:46:00;Cynthia Pena;dairy
1700;07:46:00;Andrew Johnson;fruit
1701;07:46:00;Clarence Cline;dairy
1702;07:46:00;Ashley Hoffman;dairy
1703;07:46:00;Tracey Smith;dairy
1704;07:46:00;Leslie Branch;entrance
1705;07:46:00;Angela Sandoval;entrance
1706;07:46:00;Marcus Baxter;entrance
1707;07:46:00;Vincent Morse;entrance
1708;07:47:00;Bridget Ruiz;drinks
1709;07:47:00;Amber Charles;checkout and leave
1710;07:47:00;Darin Olson;checkout and leave
1711;07:47:00;Maureen Cox;dairy
1712;07:47:00;Bridget Smith;drinks
1713;07:47:00;Susan Mercer;drinks
1714;07:47:00;Christine Sanchez;dairy
1715;07:47:00;Edward Dickerson;checkout and leave
1716;07:47:00;Lance Drake;dairy
1717;07:47:00;Vanessa Garza;fruit
1718;07:47:00;Jacqueline Burton;dairy
1719;07:47:00;Patricia Campos;dairy
1720;07:47:00;Susan Downs;drinks
1721;07:47:00;Stephen Long;fruit
1722;07:47:00;Philip Gonzalez;drinks
1723;07:47:00;Mrs. Ashley Medina;checkout and leave
1724;07:47:00;Maria Wilkerson;drinks
1725;07:47:00;Brian Swanson;fruit
1726;07:47:00;Nicholas Dean;dairy
1727;07:47:00;Robert Torres;spices
1728;07:47:00;Cynthia Pena;drinks
1729;07:47:00;Andrew Johnson;dairy
1730;07:47:00;Clarence Cline;fruit
1731;07:47:00;Ashley Hoffman;fruit
1732;07:47:00;Tracey Smith;dairy
1733;07:47:00;Leslie Branch;spices
1734;07:47:00;Angela Sandoval;fruit
1735;07:47:00;Marcus Baxter;drinks
1736;07:47:00;Vincent Morse;spices
1737;07:47:00;Deanna Hardin;entrance
1738;07:47:00;Paul Greene;entrance
1739;07:47:00;Misty Marshall;entrance
1740;07:47:00;Chad Anderson;entrance
1741;07:47:00;Michele Harris;entrance
1742;07:48:00;Bridget Ruiz;dairy
1743;07:48:00;Darin Olson;checkout and leave
1744;07:48:00;Maureen Cox;dairy
1745;07:48:00;Bridget Smith;fruit
1746;07:48:00;Susan Mercer;drinks
1747;07:48:00;Christine Sanchez;checkout and leave
1748;07:48:00;Lance Drake;dairy
1749;07:48:00;Vanessa Garza;dairy
1750;07:48:00;Jacqueline Burton;fruit
1751;07:48:00;Patricia Campos;dairy
1752;07:48:00;Susan Downs;drinks
1753;07:48:00;Stephen Long;checkout and leave
1754;07:48:00;Philip Gonzalez;checkout and leave
1755;07:48:00;Maria Wilkerson;fruit
1756;07:48:00;Brian Swanson;fruit
1757;07:48:00;Nicholas Dean;fruit
1758;07:48:00;Robert Torres;dairy
1759;07:48:00;Cynthia Pena;fruit
1760;07:48:00;Andrew Johnson;dairy
1761;07:48:00;Clarence Cline;fruit
1762;07:48:00;Ashley Hoffman;spices
1763;07:48:00;Tracey Smith;fruit
1764;07:48:00;Leslie Branch;dairy
1765;07:48:00;Angela Sandoval;fruit
1766;07:48:00;Marcus Baxter;fruit
1767;07:48:00;Vincent Morse;checkout and leave
1768;07:48:00;Deanna Hardin;drinks
1769;07:48:00;Paul Greene;fruit
1770;07:48:00;Misty Marshall;drinks
1771;07:48:00;Chad Anderson;dairy
1772;07:48:00;Michele Harris;spices
1773;07:48:00;Erin Price;entrance
1774;07:48:00;Michael Larson;entrance
1775;07:48:00;Karen Jimenez;entrance
1776;07:48:00;Valerie Torres;entrance
1777;07:48:00;Bobby Morris;entrance
1778;07:48:00;Jennifer Baker;entrance
1779;07:48:00;Kevin Meyers;entrance
1780;07:49:00;Bridget Ruiz;dairy
1781;07:49:00;Maureen Cox;drinks
1782;07:49:00;Bridget Smith;drinks
1783;07:49:00;Susan Mercer;checkout and leave
1784;07:49:00;Lance Drake;drinks
1785;07:49:00;Vanessa Garza;spices
1786;07:49:00;Jacqueline Burton;dairy
1787;07:49:00;Patricia Campos;checkout and leave
1788;07:49:00;Susan Downs;dairy
1789;07:49:00;Philip Gonzalez;checkout and leave
1790;07:49:00;Maria Wilkerson;dairy
1791;07:49:00;Brian Swanson;dairy
1792;07:49:00;Nicholas Dean;fruit
1793;07:49:00;Robert Torres;fruit
1794;07:49:00;Cynthia Pena;fruit
1795;07:49:00;Andrew Johnson;drinks
1796;07:49:00;Clarence Cline;checkout and leave
1797;07:49:00;Ashley Hoffman;spices
1798;07:49:00;Tracey Smith;spices
1799;07:49:00;Leslie Branch;dairy
1800;07:49:00;Angela Sandoval;dairy
1801;07:49:00;Marcus Baxter;spices
1802;07:49:00;Deanna Hardin;dairy
1803;07:49:00;Paul Greene;spices
1804;07:49:00;Misty Marshall;fruit
1805;07:49:00;Chad Anderson;dairy
1806;07:49:00;Michele Harris;dairy
1807;07:49:00;Erin Price;fruit
1808;07:49:00;Michael Larson;spices
1809;07:49:00;Karen Jimenez;fruit
1810;07:49:00;Valerie Torres;fruit
1811;07:49:00;Bobby Morris;fruit
1812;07:49:00;Jennifer Baker;drinks
1813;07:49:00;Kevin Meyers;fruit
1814;07:49:00;Dr. Brittany Obrien MD;entrance
1815;07:49:00;Dr. Harold Berry;entrance
1816;07:49:00;Charles Sutton;entrance
1817;07:49:00;Tasha Johnson;entrance
1818;07:49:00;Sandra Johnson;entrance
1819;07:49:00;Allison Garner;entrance
1820;07:50:00;Bridget Ruiz;fruit
1821;07:50:00;Maureen Cox;dairy
1822;07:50:00;Bridget Smith;dairy
1823;07:50:00;Lance Drake;drinks
1824;07:50:00;Vanessa Garza;drinks
1825;07:50:00;Jacqueline Burton;drinks
1826;07:50:00;Susan Downs;checkout and leave
1827;07:50:00;Maria Wilkerson;drinks
1828;07:50:00;Brian Swanson;dairy
1829;07:50:00;Nicholas Dean;drinks
1830;07:50:00;Robert Torres;drinks
1831;07:50:00;Cynthia Pena;fruit
1832;07:50:00;Andrew Johnson;checkout and leave
1833;07:50:00;Ashley Hoffman;dairy
1834;07:50:00;Tracey Smith;fruit
1835;07:50:00;Leslie Branch;fruit
1836;07:50:00;Angela Sandoval;fruit
1837;07:50:00;Marcus Baxter;drinks
1838;07:50:00;Deanna Hardin;dairy
1839;07:50:00;Paul Greene;dairy
1840;07:50:00;Misty Marshall;checkout and leave
1841;07:50:00;Chad Anderson;fruit
1842;07:50:00;Michele Harris;fruit
1843;07:50:00;Erin Price;drinks
1844;07:50:00;Michael Larson;drinks
1845;07:50:00;Karen Jimenez;dairy
1846;07:50:00;Valerie Torres;dairy
1847;07:50:00;Bobby Morris;dairy
1848;07:50:00;Jennifer Baker;spices
1849;07:50:00;Kevin Meyers;fruit
1850;07:50:00;Dr. Brittany Obrien MD;fruit
1851;07:50:00;Dr. Harold Berry;spices
1852;07:50:00;Charles Sutton;drinks
1853;07:50:00;Tasha Johnson;spices
1854;07:50:00;Sandra Johnson;fruit
1855;07:50:00;Allison Garner;spices
1856;07:50:00;Justin Doyle;entrance
1857;07:50:00;Vanessa Wilson;entrance
1858;07:50:00;Alan King;entrance
1859;07:50:00;Eric White;entrance
1860;07:51:00;Bridget Ruiz;dairy
1861;07:51:00;Maureen Cox;drinks
1862;07:51:00;Bridget Smith;drinks
1863;07:51:00;Lance Drake;drinks
1864;07:51:00;Vanessa Garza;dairy
1865;07:51:00;Jacqueline Burton;fruit
1866;07:51:00;Maria Wilkerson;drinks
1867;07:51:00;Brian Swanson;dairy
1868;07:51:00;Nicholas Dean;fruit
1869;07:51:00;Robert Torres;dairy
1870;07:51:00;Cynthia Pena;checkout and leave
1871;07:51:00;Ashley Hoffman;spices
1872;07:51:00;Tracey Smith;fruit
1873;07:51:00;Leslie Branch;spices
1874;07:51:00;Angela Sandoval;drinks
1875;07:51:00;Marcus Baxter;drinks
1876;07:51:00;Deanna Hardin;fruit
1877;07:51:00;Paul Greene;fruit
1878;07:51:00;Chad Anderson;dairy
1879;07:51:00;Michele Harris;drinks
1880;07:51:00;Erin Price;dairy
1881;07:51:00;Michael Larson;fruit
1882;07:51:00;Karen Jimenez;checkout and leave
1883;07:51:00;Valerie Torres;fruit
1884;07:51:00;Bobby Morris;dairy
1885;07:51:00;Jennifer Baker;spices
1886;07:51:00;Kevin Meyers;fruit
1887;07:51:00;Dr. Brittany Obrien MD;drinks
1888;07:51:00;Dr. Harold Berry;dairy
1889;07:51:00;Charles Sutton;fruit
1890;07:51:00;Tasha Johnson;dairy
1891;07:51:00;Sandra Johnson;drinks
1892;07:51:00;Allison Garner;fruit
1893;07:51:00;Justin Doyle;spices
1894;07:51:00;Vanessa Wilson;dairy
1895;07:51:00;Alan King;fruit
1896;07:51:00;Eric White;fruit
1897;07:51:00;Mathew Jackson;entrance
1898;07:51:00;Samuel Hardin;entrance
1899;07:52:00;Bridget Ruiz;fruit
1900;07:52:00;Maureen Cox;fruit
1901;07:52:00;Bridget Smith;drinks
1902;07:52:00;Lance Drake;fruit
1903;07:52:00;Vanessa Garza;dairy
1904;07:52:00;Jacqueline Burton;checkout and leave
1905;07:52:00;Maria Wilkerson;fruit
1906;07:52:00;Brian Swanson;dairy
1907;07:52:00;Nicholas Dean;drinks
1908;07:52:00;Robert Torres;dairy
1909;07:52:00;Ashley Hoffman;fruit
1910;07:52:00;Tracey Smith;dairy
1911;07:52:00;Leslie Branch;fruit
1912;07:52:00;Angela Sandoval;drinks
1913;07:52:00;Marcus Baxter;dairy
1914;07:52:00;Deanna Hardin;spices
1915;07:52:00;Paul Greene;drinks
1916;07:52:00;Chad Anderson;checkout and leave
1917;07:52:00;Michele Harris;dairy
1918;07:52:00;Erin Price;drinks
1919;07:52:00;Michael Larson;drinks
1920;07:52:00;Valerie Torres;fruit
1921;07:52:00;Bobby Morris;checkout and leave
1922;07:52:00;Jennifer Baker;dairy
1923;07:52:00;Kevin Meyers;fruit
1924;07:52:00;Dr. Brittany Obrien MD;drinks
1925;07:52:00;Dr. Harold Berry;spices
1926;07:52:00;Charles Sutton;fruit
1927;07:52:00;Tasha Johnson;fruit
1928;07:52:00;Sandra Johnson;spices
1929;07:52:00;Allison Garner;dairy
1930;07:52:00;Justin Doyle;spices
1931;07:52:00;Vanessa Wilson;spices
1932;07:52:00;Alan King;dairy
1933;07:52:00;Eric White;fruit
1934;07:52:00;Mathew Jackson;fruit
1935;07:52:00;Samuel Hardin;fruit
1936;07:52:00;Matthew Weber;entrance
1937;07:52:00;John Johnston;entrance
1938;07:53:00;Bridget Ruiz;checkout and leave
1939;07:53:00;Maureen Cox;dairy
1940;07:53:00;Bridget Smith;dairy
1941;07:53:00;Lance Drake;dairy
1942;07:53:00;Vanessa Garza;dairy
1943;07:53:00;Maria Wilkerson;dairy
1944;07:53:00;Brian Swanson;spices
1945;07:53:00;Nicholas Dean;fruit
1946;07:53:00;Robert Torres;dairy
1947;07:53:00;Ashley Hoffman;dairy
1948;07:53:00;Tracey Smith;fruit
1949;07:53:00;Leslie Branch;checkout and leave
1950;07:53:00;Angela Sandoval;fruit
1951;07:53:00;Marcus Baxter;drinks
1952;07:53:00;Deanna Hardin;checkout and leave
1953;07:53:00;Paul Greene;dairy
1954;07:53:00;Michele Harris;checkout and leave
1955;07:53:00;Erin Price;checkout and leave
1956;07:53:00;Michael Larson;spices
1957;07:53:00;Valerie Torres;dairy
1958;07:53:00;Jennifer Baker;dairy
1959;07:53:00;Kevin Meyers;dairy
1960;07:53:00;Dr. Brittany Obrien MD;dairy
1961;07:53:00;Dr. Harold Berry;dairy
1962;07:53:00;Charles Sutton;fruit
1963;07:53:00;Tasha Johnson;dairy
1964;07:53:00;Sandra Johnson;drinks
1965;07:53:00;Allison Garner;dairy
1966;07:53:00;Justin Doyle;dairy
1967;07:53:00;Vanessa Wilson;dairy
1968;07:53:00;Alan King;fruit
1969;07:53:00;Eric White;spices
1970;07:53:00;Mathew Jackson;drinks
1971;07:53:00;Samuel Hardin;dairy
1972;07:53:00;Matthew Weber;spices
1973;07:53:00;John Johnston;dairy
1974;07:53:00;Dennis Greene;entrance
1975;07:53:00;Amy Morrow;entrance
1976;07:53:00;Jessica Lopez;entrance
1977;07:53:00;Andrew Moore;entrance
1978;07:53:00;Haley Munoz;entrance
1979;07:53:00;Jennifer Fletcher;entrance
1980;07:53:00;Michelle Davis;entrance
1981;07:53:00;Heidi Castro;entrance
1982;07:54:00;Maureen Cox;drinks
1983;07:54:00;Bridget Smith;drinks
1984;07:54:00;Lance Drake;fruit
1985;07:54:00;Vanessa Garza;fruit
1986;07:54:00;Maria Wilkerson;dairy
1987;07:54:00;Brian Swanson;drinks
1988;07:54:00;Nicholas Dean;spices
1989;07:54:00;Robert Torres;drinks
1990;07:54:00;Ashley Hoffman;checkout and leave
1991;07:54:00;Tracey Smith;dairy
1992;07:54:00;Angela Sandoval;checkout and leave
1993;07:54:00;Marcus Baxter;spices
1994;07:54:00;Paul Greene;drinks
1995;07:54:00;Erin Price;checkout and leave
1996;07:54:00;Michael Larson;spices
1997;07:54:00;Valerie Torres;fruit
1998;07:54:00;Jennifer Baker;drinks
1999;07:54:00;Kevin Meyers;spices
2000;07:54:00;Dr. Brittany Obrien MD;dairy
2001;07:54:00;Dr. Harold Berry;fruit
2002;07:54:00;Charles Sutton;dairy
2003;07:54:00;Tasha Johnson;dairy
2004;07:54:00;Sandra Johnson;dairy
2005;07:54:00;Allison Garner;spices
2006;07:54:00;Justin Doyle;fruit
2007;07:54:00;Vanessa Wilson;fruit
2008;07:54:00;Alan King;fruit
2009;07:54:00;Eric White;fruit
2010;07:54:00;Mathew Jackson;dairy
2011;07:54:00;Samuel Hardin;dairy
2012;07:54:00;Matthew Weber;spices
2013;07:54:00;John Johnston;checkout and leave
2014;07:54:00;Dennis Greene;dairy
2015;07:54:00;Amy Morrow;dairy
2016;07:54:00;Jessica Lopez;drinks
2017;07:54:00;Andrew Moore;dairy
2018;07:54:00;Haley Munoz;drinks
2019;07:54:00;Jennifer Fletcher;fruit
2020;07:54:00;Michelle Davis;dairy
2021;07:54:00;Heidi Castro;fruit
2022;07:54:00;Douglas Hill;entrance
2023;07:54:00;Julie Harrington;entrance
2024;07:55:00;Maureen Cox;fruit
2025;07:55:00;Bridget Smith;dairy
2026;07:55:00;Lance Drake;dairy
2027;07:55:00;Vanessa Garza;dairy
2028;07:55:00;Maria Wilkerson;dairy
2029;07:55:00;Brian Swanson;fruit
2030;07:55:00;Nicholas Dean;fruit
2031;07:55:00;Robert Torres;fruit
2032;07:55:00;Tracey Smith;drinks
2033;07:55:00;Marcus Baxter;checkout and leave
2034;07:55:00;Paul Greene;drinks
2035;07:55:00;Michael Larson;spices
2036;07:55:00;Valerie Torres;spices
2037;07:55:00;Jennifer Baker;fruit
2038;07:55:00;Kevin Meyers;spices
2039;07:55:00;Dr. Brittany Obrien MD;fruit
2040;07:55:00;Dr. Harold Berry;fruit
2041;07:55:00;Charles Sutton;dairy
2042;07:55:00;Tasha Johnson;fruit
2043;07:55:00;Sandra Johnson;dairy
2044;07:55:00;Allison Garner;checkout and leave
2045;07:55:00;Justin Doyle;dairy
2046;07:55:00;Vanessa Wilson;dairy
2047;07:55:00;Alan King;dairy
2048;07:55:00;Eric White;spices
2049;07:55:00;Mathew Jackson;fruit
2050;07:55:00;Samuel Hardin;spices
2051;07:55:00;Matthew Weber;dairy
2052;07:55:00;Dennis Greene;dairy
2053;07:55:00;Amy Morrow;dairy
2054;07:55:00;Jessica Lopez;dairy
2055;07:55:00;Andrew Moore;checkout and leave
2056;07:55:00;Haley Munoz;dairy
2057;07:55:00;Jennifer Fletcher;spices
2058;07:55:00;Michelle Davis;fruit
2059;07:55:00;Heidi Castro;drinks
2060;07:55:00;Douglas Hill;fruit
2061;07:55:00;Julie Harrington;spices
2062;07:55:00;Derrick Kirk;entrance
2063;07:55:00;Alexandria Walters;entrance
2064;07:55:00;Cathy Rush;entrance
2065;07:55:00;Austin Sparks;entrance
2066;07:56:00;Maureen Cox;fruit
2067;07:56:00;Bridget Smith;checkout and leave
2068;07:56:00;Lance Drake;dairy
2069;07:56:00;Vanessa Garza;drinks
2070;07:56:00;Maria Wilkerson;dairy
2071;07:56:00;Brian Swanson;checkout and leave
2072;07:56:00;Nicholas Dean;dairy
2073;07:56:00;Robert Torres;checkout and leave
2074;07:56:00;Tracey Smith;checkout and leave
2075;07:56:00;Paul Greene;checkout and leave
2076;07:56:00;Michael Larson;spices
2077;07:56:00;Valerie Torres;drinks
2078;07:56:00;Jennifer Baker;drinks
2079;07:56:00;Kevin Meyers;drinks
2080;07:56:00;Dr. Brittany Obrien MD;drinks
2081;07:56:00;Dr. Harold Berry;dairy
2082;07:56:00;Charles Sutton;fruit
2083;07:56:00;Tasha Johnson;dairy
2084;07:56:00;Sandra Johnson;fruit
2085;07:56:00;Justin Doyle;checkout and leave
2086;07:56:00;Vanessa Wilson;dairy
2087;07:56:00;Alan King;drinks
2088;07:56:00;Eric White;drinks
2089;07:56:00;Mathew Jackson;spices
2090;07:56:00;Samuel Hardin;fruit
2091;07:56:00;Matthew Weber;drinks
2092;07:56:00;Dennis Greene;fruit
2093;07:56:00;Amy Morrow;spices
2094;07:56:00;Jessica Lopez;dairy
2095;07:56:00;Haley Munoz;fruit
2096;07:56:00;Jennifer Fletcher;fruit
2097;07:56:00;Michelle Davis;drinks
2098;07:56:00;Heidi Castro;dairy
2099;07:56:00;Douglas Hill;drinks
2100;07:56:00;Julie Harrington;fruit
2101;07:56:00;Derrick Kirk;drinks
2102;07:56:00;Alexandria Walters;fruit
2103;07:56:00;Cathy Rush;drinks
2104;07:56:00;Austin Sparks;fruit
2105;07:56:00;Christopher Williams;entrance
2106;07:56:00;Gregory Cole;entrance
2107;07:56:00;Joseph Mccall;entrance
2108;07:56:00;Lisa Edwards;entrance
2109;07:56:00;Donna Nguyen;entrance
2110;07:56:00;Alison Cooper;entrance
2111;07:56:00;Chelsea Vincent;entrance
2112;07:56:00;Donna Williamson;entrance
2113;07:57:00;Maureen Cox;fruit
2114;07:57:00;Lance Drake;dairy
2115;07:57:00;Vanessa Garza;fruit
2116;07:57:00;Maria Wilkerson;drinks
2117;07:57:00;Nicholas Dean;fruit
2118;07:57:00;Tracey Smith;checkout and leave
2119;07:57:00;Michael Larson;checkout and leave
2120;07:57:00;Valerie Torres;spices
2121;07:57:00;Jennifer Baker;spices
2122;07:57:00;Kevin Meyers;dairy
2123;07:57:00;Dr. Brittany Obrien MD;fruit
2124;07:57:00;Dr. Harold Berry;fruit
2125;07:57:00;Charles Sutton;drinks
2126;07:57:00;Tasha Johnson;fruit
2127;07:57:00;Sandra Johnson;checkout and leave
2128;07:57:00;Vanessa Wilson;drinks
2129;07:57:00;Alan King;dairy
2130;07:57:00;Eric White;dairy
2131;07:57:00;Mathew Jackson;fruit
2132;07:57:00;Samuel Hardin;drinks
2133;07:57:00;Matthew Weber;spices
2134;07:57:00;Dennis Greene;spices
2135;07:57:00;Amy Morrow;dairy
2136;07:57:00;Jessica Lopez;dairy
2137;07:57:00;Haley Munoz;dairy
2138;07:57:00;Jennifer Fletcher;checkout and leave
2139;07:57:00;Michelle Davis;dairy
2140;07:57:00;Heidi Castro;fruit
2141;07:57:00;Douglas Hill;checkout and leave
2142;07:57:00;Julie Harrington;drinks
2143;07:57:00;Derrick Kirk;fruit
2144;07:57:00;Alexandria Walters;spices
2145;07:57:00;Cathy Rush;checkout and leave
2146;07:57:00;Austin Sparks;fruit
2147;07:57:00;Christopher Williams;dairy
2148;07:57:00;Gregory Cole;dairy
2149;07:57:00;Joseph Mccall;fruit
2150;07:57:00;Lisa Edwards;dairy
